,regulon,coef,pval,fdr,log_fdr,significance
28,KLF9(+),0.018544171699203187,0.00189307624023285,0.008154789957926123,2.088587220557294,Up
29,MAFG(+),8.051671316447013e-06,0.41738909790444145,0.5304210123389674,0.27537927992358613,Not Significant
31,MEF2C(+),-0.0007838297763093579,0.11778700224134633,0.23557400448269267,0.6278726355004107,Not Significant
33,MXI1(+),-0.02636423363197652,3.3943058059677214e-07,4.75202812835481e-06,5.3231209973296565,Down
34,NFE2L1(+),4.292810405659828e-05,0.653144292922009,0.7171780471300492,0.14437301269072264,Not Significant
35,NFIA(+),-0.004491318511734651,2.7178787302123302e-05,0.00019025151111486314,3.720671885063354,Down
36,NFIC(+),0.0019015612936705711,1.8910847510238543e-16,1.0590074605733584e-14,13.975100980332149,Up
37,NFYC(+),2.885126425609327e-05,0.4086054872652338,0.5304210123389674,0.27537927992358613,Not Significant
39,NR1D2(+),0.0013858171954902966,0.0013307102356991726,0.0062099810999294725,2.206909721596178,Up
40,NR2C1(+),-7.709185347800372e-05,0.19376841227525265,0.3288191238610348,0.4830429321727475,Not Significant
41,NR2F1(+),-0.0002706348338407371,0.1737529089734253,0.3066743601666816,0.5133225321479378,Not Significant
42,NR3C1(+),-0.00047820758218956,0.45817413906565796,0.534536495576601,0.2720226379080667,Not Significant
43,PBX1(+),-0.011845724594353044,3.253699879633807e-08,9.110359662974661e-07,6.040464477410982,Down
45,POU2F1(+),-0.00013123656087259637,0.8752576310216762,0.8911714061311613,0.05003875659435161,Not Significant
46,PURA(+),-0.0024122637424661766,0.0002969645795453664,0.0018477796060600573,2.733349830507682,Down
47,RARB(+),-1.6432408008606774e-06,0.7990946151763494,0.8443263858467088,0.07348963847927364,Not Significant
48,RXRA(+),-8.08606428631139e-06,0.3218201788841878,0.4621007696798594,0.335263308115276,Not Significant
49,RXRB(+),-0.0008265661588492589,0.0005966758894893236,0.0033413849811402122,2.4760734837893823,Down
53,SMARCC2(+),-0.000341730414163085,0.008854994795459111,0.02609893202872159,1.5833772636779098,Down
54,SP3(+),0.0011396763840277905,0.2930802647604151,0.43473474226441905,0.3617756513416942,Not Significant
56,TEF(+),0.00045821234125933123,0.011636711001184524,0.032582790803316664,1.4870117199485593,Up
57,TERF2(+),2.0357443244791692e-05,0.5515713963328386,0.6177599638927792,0.2091802411039409,Not Significant
58,THRA(+),8.503703307380305e-05,0.03734132121237879,0.09091799947361794,1.041350128898751,Not Significant
59,THRB(+),-0.0004976700538783794,0.1462564493727766,0.273012038829183,0.5638182017438429,Not Significant
60,USF2(+),5.675439565047352e-05,0.4357029744212947,0.5304210123389674,0.27537927992358613,Not Significant
61,YY1(+),-0.0002490650315290873,0.47893540721977046,0.5473547511083091,0.26173110783240394,Not Significant
62,ZBTB11(+),0.0013283072966572217,7.98915948865365e-07,8.947858627292087e-06,5.048280886206159,Up
63,ZBTB20(+),-0.006537036060146886,5.161054573169686e-06,4.128843658535749e-05,4.384171561668942,Down
64,ZBTB44(+),-0.0050083642569440515,0.07608747921000521,0.17753745149001215,0.7507100186101039,Not Significant
65,ZBTB7A(+),1.86647549569366e-05,0.9162907967130761,0.9162907967130761,0.03796667549632001,Not Significant
66,ZEB1(+),-0.0004866429944394638,0.25821032272380007,0.41090785275942776,0.38625555896324615,Not Significant
67,ZNF580(+),0.00020826377831741346,0.11136832329614403,0.23098615202163206,0.6364140559557537,Not Significant
68,ZNF770(+),-0.00019304598522064888,0.2641550482024893,0.41090785275942776,0.38625555896324615,Not Significant
