,regulon,coef,pval,fdr,log_fdr,significance
79,NR2F6(+),-0.00011103871044942678,0.7530112767019015,0.9204282992466805,0.03601003709407471,Not Significant
80,NR3C1(+),-0.00023446651791709508,0.8474867877935826,0.9613921978941473,0.01709940667717451,Not Significant
81,NRF1(+),0.0008633615204639819,0.35036374573849316,0.8039692291661482,0.09476057296682118,Not Significant
82,PBX1(+),-0.00148060973536881,0.7702715854325315,0.9228006122508545,0.03489212600933224,Not Significant
83,POU2F1(+),0.0019050947800523838,0.19646595249012555,0.6157534697778463,0.21059313222759024,Not Significant
85,POU3F2(+),0.0006202386113460851,0.3382365428532268,0.8039692291661482,0.09476057296682118,Not Significant
86,PURA(+),0.0011330273393821823,0.011870109235628925,0.28725664350221997,0.5417299184169083,Not Significant
88,RAD21(+),-0.002113084662018684,0.38349198386949956,0.8101481245465675,0.09143556903252545,Not Significant
89,RB1(+),-0.0016881327853276455,0.39503090370452465,0.8101481245465675,0.09143556903252545,Not Significant
90,RBPJ(+),5.969569390283061e-05,0.9549494479001366,0.9875972922727908,0.005420109457599786,Not Significant
91,RFX2(+),0.00014497913546162474,0.12161959697814152,0.5789619217946101,0.2373499987912033,Not Significant
92,RFX3(+),0.00200166983703114,0.4885358806182668,0.847005847538912,0.07211359138698388,Not Significant
93,RFX4(+),0.03463484397164641,0.036955115213144096,0.5589461175988044,0.2526300560802933,Not Significant
94,RXRA(+),-0.002089769956679385,0.7634069039487436,0.9228006122508545,0.03489212600933224,Not Significant
96,SATB1(+),-0.00019476407199607804,0.8139013551224674,0.9561365433962966,0.019480082818976122,Not Significant
97,SMAD1(+),0.0003602388720156869,0.6333002512611461,0.9204282992466805,0.03601003709407471,Not Significant
98,SMAD3(+),-0.006284243248090392,0.4996876419065983,0.847005847538912,0.07211359138698388,Not Significant
99,SMAD4(+),-0.009294284458208546,0.1685143814367335,0.6157534697778463,0.21059313222759024,Not Significant
100,SMAD5(+),-0.000995638026041806,0.8382868127560779,0.9613921978941473,0.01709940667717451,Not Significant
101,SMAD9(+),0.00027303619201010085,0.19878549306645088,0.6157534697778463,0.21059313222759024,Not Significant
102,SMARCC1(+),-0.0013126382287064497,0.7416351357121365,0.9204282992466805,0.03601003709407471,Not Significant
103,SMARCC2(+),-1.4526215198157223e-06,0.9017996630011849,0.9613921978941473,0.01709940667717451,Not Significant
104,SOX10(+),-0.000503638843890853,0.55372565778857,0.8481114505369236,0.07154707324709617,Not Significant
106,SOX5(+),-0.004789768476548549,0.07783845357140581,0.5789619217946101,0.2373499987912033,Not Significant
107,SOX6(+),-0.0004961465237285339,0.7412306334223888,0.9204282992466805,0.03601003709407471,Not Significant
108,SOX8(+),-0.0027974539738271024,0.20155710134761298,0.6157534697778463,0.21059313222759024,Not Significant
109,SOX9(+),0.0004450418727955358,0.7937540027104598,0.9416101404702514,0.026128873097331706,Not Significant
110,SP3(+),-0.0006355036183419531,0.4754142657448812,0.847005847538912,0.07211359138698388,Not Significant
111,SREBF2(+),0.00025072689735479605,0.6540544392663508,0.9204282992466805,0.03601003709407471,Not Significant
112,STAT2(+),0.003140751328562835,0.034397924992266724,0.5589461175988044,0.2526300560802933,Not Significant
113,STAT3(+),0.009064914028894505,0.06485844744322897,0.5789619217946101,0.2373499987912033,Not Significant
114,TCF12(+),0.002800958061543397,0.6700443876453406,0.9204282992466805,0.03601003709407471,Not Significant
115,TCF7L2(+),-0.0010370583627085548,0.7307799883461223,0.9204282992466805,0.03601003709407471,Not Significant
116,TEAD1(+),0.0008697797625186567,0.4554399749104361,0.847005847538912,0.07211359138698388,Not Significant
117,TEF(+),-0.0003095969343992475,0.12784636528311455,0.5789619217946101,0.2373499987912033,Not Significant
118,TFDP2(+),-0.001090096573997581,0.7511861806029032,0.9204282992466805,0.03601003709407471,Not Significant
120,THRA(+),-0.004935728471995553,0.08496900178876234,0.5789619217946101,0.2373499987912033,Not Significant
121,THRB(+),-0.0009488644419244239,0.8300875749966012,0.9613921978941473,0.01709940667717451,Not Significant
122,TP53(+),-0.00033994638794918763,0.5208474536009606,0.847005847538912,0.07211359138698388,Not Significant
123,UBE2K(+),0.00038024383877878823,0.5325046826883472,0.847005847538912,0.07211359138698388,Not Significant
124,USF2(+),0.00012068646831802217,0.7060107711446655,0.9204282992466805,0.03601003709407471,Not Significant
127,ZBTB20(+),0.001257391884254157,0.7356379992047326,0.9204282992466805,0.03601003709407471,Not Significant
128,ZBTB33(+),0.0009399550731691456,0.3562700647434335,0.8039692291661482,0.09476057296682118,Not Significant
130,ZBTB44(+),-0.0032634135437286478,0.15547195336023573,0.6157534697778463,0.21059313222759024,Not Significant
131,ZBTB7A(+),-0.0005461434276733542,0.4681927023240756,0.847005847538912,0.07211359138698388,Not Significant
132,ZFHX2(+),-0.0030728526214298924,0.26346689395435513,0.7015803270837285,0.1539225974623791,Not Significant
133,ZIK1(+),0.002045559576678459,0.28062148458065683,0.722451056048074,0.14119156975929928,Not Significant
135,ZNF148(+),-0.0010940393808589167,0.675433037755306,0.9204282992466805,0.03601003709407471,Not Significant
136,ZNF280D(+),-0.0038076210606623495,0.12918985031780558,0.5789619217946101,0.2373499987912033,Not Significant
142,ZNF507(+),0.000286794474583757,0.913719857502702,0.9613921978941473,0.01709940667717451,Not Significant
143,ZNF580(+),-2.500449208206881e-05,0.8945124017466881,0.9613921978941473,0.01709940667717451,Not Significant
144,ZNF592(+),-0.014979720902940152,0.09490719220337593,0.5789619217946101,0.2373499987912033,Not Significant
146,ZNF736(+),-0.0005944997946888825,0.7525603023357851,0.9204282992466805,0.03601003709407471,Not Significant
147,ZNF74(+),-0.007393985187325206,0.3675594101778288,0.8039692291661482,0.09476057296682118,Not Significant
