Cell,ATF3(+),BHLHE41(+),CEBPA(+),CEBPB(+),CEBPD(+),DLX1(+),EMX2(+),ERF(+),ERG(+),ETS2(+),ETV6(+),FOS(+),FOSL2(+),FOXN2(+),FOXO1(+),FOXP2(+),HES1(+),HES6(+),HEY2(+),IKZF1(+),IRF7(+),IRF9(+),JUN(+),JUNB(+),KLF15(+),KLF6(+),MAF(+),MAFB(+),NFE2L2(+),NKX6-2(+),NR2F2(+),PDLIM5(+),RBPJ(+),REL(+),RELB(+),RFX2(+),SOX13(+),SOX18(+),SOX2(+),SREBF1(+),SREBF2(+),STAT5A(+),STAT6(+),TCF12(+),TGIF2(+),VEZF1(+),ZIC1(+),ZNF217(+),ZNF354C(+),ZNF467(+),ZNF90(+),ZNF98(+)
85065193_pool0,0.007757678859985629,0.1394550395958488,0.013225179971503765,0.02008254839135218,0.02275518159194708,0.0,0.0,0.0,0.0,0.02215949025258767,0.16800064903381862,0.006348131183804926,0.06007034880251972,0.180138619070589,0.0,0.0817567765463766,0.0,0.0,0.0,0.0,0.0,0.0,0.019702133573594592,0.012023538878746926,0.0,0.049424922960950635,0.0,0.0008603469041158922,0.07559088456549573,0.0,0.0,0.09625754095834602,0.1923532890894998,0.1073331735158404,0.0,0.08420358404891394,0.0,0.0,0.0,0.0,0.0,0.006050980679552579,0.0,0.36468854142730617,0.0,0.02576719821702661,0.0,0.0,0.0,0.0,0.0,0.0
50105437_pool0,0.00875065648288391,0.16013975838757755,0.025534084809785678,0.052992334360091056,0.03763241751049482,0.0,0.0,0.0,0.0,0.04919393451989513,0.16495991330469975,0.005566038885370869,0.07661130196201478,0.18511941038129656,0.0,0.004247105275136447,0.0,0.0,0.0,0.0,0.0,0.0,0.030183671239301685,0.012087646678940741,0.0,0.051444339385250816,0.0,0.0,0.0646619424049528,0.0,0.0,0.055061163437837124,0.10042845585985605,0.1182153932207525,0.0,0.07451108516558573,0.0,0.0,0.0,0.0,0.0,0.0026429570784252646,0.00034487193965070253,0.374903243825338,0.0,0.028317735113403332,0.0,0.0,0.0,0.0,0.0,0.0
50105437_pool1,0.007548463255323697,0.15546901543460653,0.022342487466812486,0.049257842086303065,0.03744370659506153,0.0,0.0,0.0,0.0,0.04222199833595812,0.16648028116925917,0.006238109107553292,0.0726289070477753,0.18096875095570697,0.0,0.06689190808339904,0.0,0.0,0.0,0.0,0.0,0.0,0.02799364543277519,0.012320186708034234,0.0,0.04905043502716649,0.0,0.0004965430703754577,0.06186123530781222,0.0,0.0,0.0486388466865201,0.11936124285140176,0.11346317723892616,0.0,0.0951076452926582,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.36445979038358417,0.0,0.027984573952500636,0.0,0.0,0.0,0.0,0.0,0.0
50105437_pool2,0.00885869494831782,0.15346726845476183,0.02554679179798725,0.054803365848309034,0.03945714586630537,0.0,0.0,0.0,0.0,0.04651640246414467,0.16267936150786055,0.005490184148596908,0.0788448933517119,0.180138619070589,0.0,0.08865832261847333,0.0,0.0,0.0,0.0,0.0,0.0,0.033474298752912794,0.013431284481397937,0.0,0.04548253215702014,0.0,0.0007325239355043883,0.049841040561763715,0.0,0.0,0.04028262710079744,0.1469476734534098,0.13766152158879522,0.0,0.08238624050828991,0.0,0.0,7.294905886852744e-05,0.0,0.0,0.0,0.0,0.36896067840126645,0.0,0.02811964367300274,0.0,0.0,0.0,0.0,0.0,0.0
9650662_pool0,0.00540367193415932,0.05271267046924428,0.015758632541204874,0.036135383871228104,0.019692933403361323,0.0,0.0,0.0,0.0,0.009461810467453004,0.17104138476293754,0.004763102333957558,0.060760475783240106,0.18511941038129656,0.002416761543160706,0.06317569096765464,0.0,0.0,0.0,0.0,0.0,0.021830814720837952,0.017971518221725307,0.009174670525981693,0.0,0.03440344055828114,0.0,0.0,0.06981685130494467,0.0,0.023394088533790828,0.071998353248937,0.14218770212194265,0.09285571429687164,0.0,0.09995389473432231,0.0,0.0,0.00013538743045485738,0.0,0.0,0.0,0.0,0.3871164340594541,0.0,0.02746081621094538,0.0,0.0,0.024255696647652335,0.0,0.0,0.025347141896818207
9650662_pool1,0.007214610564070197,0.08073712818707035,0.016864592388968175,0.04088814122731346,0.022547463277318026,0.0,0.0,0.0,0.0,0.01309255386256005,0.16419972937242003,0.0053933443211158175,0.06876911868860384,0.20089191619853708,0.02536140522181301,0.08069500022759249,0.0,0.0,0.0,0.0,0.0,0.014647772457852561,0.02146664958319447,0.010414132299407769,0.0,0.030098547291327233,0.0,0.0003048086174582018,0.05591309931207208,0.0,0.12416621710226518,0.05060012847478534,0.1363392370461076,0.1176390840399887,0.0,0.13327185964576307,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.38535936513218216,0.0,0.0270758268604362,0.0,0.0,0.01627479000874737,0.0,0.0,0.0
50106578_pool0,0.007543492041916487,0.15213277046819867,0.024366049799597157,0.062121137501947477,0.045600829560329785,0.0,0.0,0.0,0.0,0.05398215567629254,0.16876083296609834,0.011643942145039641,0.06281550809703122,0.16353598136823058,0.0,0.09396720421239389,0.0,0.0,0.0,0.0,0.0,0.0,0.035016912722648605,0.017206848010062677,0.0,0.060045408094741765,0.0,0.0005211244104930547,0.05987552458249076,0.0,0.0,0.06444495896826195,0.11321025933292864,0.06302460666690679,0.0,0.023625466028112545,0.0,0.0,0.0,0.0,0.0,0.0026429570784252646,0.0,0.2526420764134252,0.0,0.0297477758019663,0.0,0.0,0.0,0.0,0.0,0.0
50106578_pool1,0.008542076366995997,0.14546028053538296,0.022631987924274954,0.07222757047885352,0.051203303330435435,0.0,0.0,0.0,0.0,0.05269529062992442,0.17332193655977668,0.012552667527882167,0.06555212396694612,0.14112242047004672,0.0,0.08653476998090512,0.0,0.0,0.0,0.0,0.0,0.0,0.03777013371519683,0.01911228877633357,0.0,0.04942141837142676,0.0,0.0006882775232927138,0.04981669248956453,0.0,0.0,0.050946577849565355,0.10590637163403002,0.08280714020670249,0.0,0.04058733907393694,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.23668608948716047,0.0,0.030378304983661116,0.0,0.0,0.0,0.0,0.0,0.0
50106578_pool2,0.023815855198614823,0.14012228858913037,0.021367923347762083,0.060203871603533195,0.04827268962730921,0.0,0.0,0.0,0.0,0.04596784150572718,0.17180156869521723,0.025687485820105688,0.07781177528731903,0.13946215669981088,0.0,0.10723940819719528,0.0,0.0,0.0,0.0,0.0,0.0,0.039724270945462575,0.029455666289414307,0.0,0.05243287905790746,0.0,0.000781686615739582,0.04627976116049306,0.0,0.0,0.04661329437545234,0.11807951779886106,0.0772943289311121,0.0,0.05997233684059338,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.2795517516962616,0.0,0.03100035565243345,0.0,0.0,0.0,0.0,0.0,0.0
50108886_pool0,0.006993856395912058,0.13144805167646992,0.0184734140651788,0.038484642329870734,0.03356266434349066,0.0,0.0,0.0,0.0,0.028896198347148547,0.1596386257787417,0.006937275093910438,0.06662377156244989,0.18096875095570697,0.0,0.052027039620421475,0.0,0.0,0.0,0.0,0.0,0.0008450637956453401,0.025690382677131956,0.013140020287275006,0.0,0.05367437369709943,0.0,0.0003883851738580313,0.06414123273020275,0.0,0.0,0.07348087965098762,0.15665217495576314,0.09492976322340027,0.0,0.09874233237390628,0.0,0.0,0.0,0.0,0.0,0.008763489260041666,0.0,0.37592216915629456,0.0,0.026714951028788327,0.0,0.0,0.0009389301928123485,0.0,0.0,0.0
50108886_pool1,0.00589301152430327,0.13078080268318834,0.01984888651880523,0.04727071899095636,0.037257819583723394,0.0,0.0,0.0,0.0,0.030435289988254337,0.1558377061173431,0.006599486413713464,0.06828686807058469,0.18428927849617865,0.0,0.06211391464887053,0.0,0.0,0.0,0.0,0.0,0.0,0.02942812192920944,0.012918017498028072,0.0,0.050839233250373116,0.0,0.0005457057506106516,0.05180216640836115,0.0,0.0,0.06420655406645871,0.1612019429482518,0.09901788507420478,0.0,0.11933889250097875,0.0,0.0,0.0,0.0,0.0,0.004451296132084656,0.0,0.37709462004601796,0.0,0.02596159098688324,0.0,0.0,0.0,0.0,0.0,0.0
67185070_pool0,0.005276196653815996,0.14078953758241194,0.02159255550933819,0.06235272488040321,0.04501369761975373,0.0,0.0,0.0,0.0,0.04534058470071041,0.17104138476293754,0.007170092020973915,0.06275701625965328,0.15357439874681555,0.0,0.08653476998090512,0.0,0.0,0.0,0.0,0.0,0.0,0.03153940575296286,0.013044531893562443,0.0,0.04723091179165089,0.0,0.0005702870907282485,0.05540731088600794,0.0,0.0,0.05218217939468574,0.12051414703182727,0.04923905052696521,0.0,0.04058733907393694,0.0,0.0,0.0,0.0,0.0,0.003129817592872024,0.0,0.20699585253905897,0.0,0.028293719113202123,0.0,0.0,0.0,0.0,0.0,0.0
67185070_pool1,0.0042255334607547825,0.1294463046966252,0.020057825458594816,0.06622498844252582,0.04428311103227911,0.0,0.0,0.0,0.0,0.038241492801807594,0.1740821204920564,0.005419323302172681,0.05417120789529558,0.09961582621415062,0.002558262969562592,0.11626450690686023,0.0,0.0,0.0,0.0,0.0,0.0,0.03183732246514214,0.010571110179243793,0.0,0.03622949314518409,0.0,0.000934090924468683,0.04692129021521918,0.0,0.0,0.0474547067815787,0.1177357430807807,0.05906079492684976,0.0,0.014538748324992336,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.19179362488725926,0.0,0.02704061732994299,0.0,0.0,0.0,0.0,0.0,0.0
67185070_pool2,0.0030403070690674682,0.1367860436227225,0.021803528293045972,0.06944217638832728,0.045900004836642964,0.0,0.0,0.0,0.0,0.04102144186346226,0.17180156869521723,0.006402231674344937,0.056360488735787445,0.16436611325334852,0.0010607431825015627,0.11148651347233172,0.0,0.0,0.0,0.0,0.0,0.0,0.03230137886404103,0.012186260708327118,0.0,0.036017555584914616,0.0,0.0006981100593397526,0.04330799933270153,0.0,0.0,0.0431878210355374,0.09799382662688985,0.07174499249503226,0.0,0.07451108516558573,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.2806904787666525,0.0,0.027385786490946293,0.0,0.0,0.0,0.0,0.0,0.0
50301387_pool0,0.15723013414151127,0.10075459798551754,0.012750101342661307,0.017519969075348623,0.02515511219061431,0.0,0.0,0.0,0.0,0.047479057014294626,0.16495991330469975,0.1320314205293781,0.1707445013944968,0.16353598136823058,0.0,0.044594605388932694,0.0,0.0,0.0,0.0,0.0,0.0,0.015642418556279743,0.1221367454759616,0.0,0.07127476977888825,0.0,0.0008256953134181995,0.08353493307378317,0.0,0.0,0.06925359443855274,0.10955831548347932,0.2261818423280197,0.343739501174519,0.05573186857913729,0.0,0.0,0.0,0.0,0.024504323594560746,0.01189330685291369,0.0,0.3561528525743284,0.0,0.03462301701366356,0.0,0.0,0.0,0.0,0.0,0.0
50301387_pool1,0.17989964211750017,0.08474062214675979,0.01247813642856026,0.018268966292289066,0.023043602704536467,0.0,0.0,0.0,0.0,0.0447781915324174,0.17104138476293754,0.13998884089156974,0.18000800128621117,0.1303307059635137,0.0018899208698070669,0.10800232362585022,0.0,0.0,0.0,0.0,0.0,0.0,0.015204244302628938,0.1418563998641709,0.0,0.07171496264853275,0.0,0.0011792975336610042,0.07542157803627621,0.0,0.0,0.06655029528670105,0.11138428740820398,0.22428340001490438,0.37771375419758196,0.07329952280516969,0.0,0.0,0.0,0.0,0.02664975139930831,0.01133689483640311,0.0,0.3083791470542815,0.0,0.036890285157173075,0.0,0.0,0.0,0.0,0.0,0.0
50301387_pool2,0.16098183877245137,0.07406463825425462,0.010912288278592305,0.016033961497870997,0.020858610091338495,0.0,0.0,0.0,0.0,0.03524908738006251,0.16800064903381862,0.12311978888427912,0.15340190164609557,0.12451978276768827,0.0067538359039713385,0.13432148504904537,0.0,0.0,0.0,0.0,0.0,0.0,0.011288187234894784,0.1330721520011297,0.0,0.06592365364310494,0.0,0.0011792194083127172,0.0696110907585262,0.0,0.0,0.06342900871689026,0.13288414492779652,0.22454069973598623,0.3917031525011961,0.07632842870620976,0.0,0.0,0.0,0.0,0.0052981546576077185,0.007442010720829035,0.0,0.3066661896236661,0.0,0.03397013690764993,0.0,0.0,0.0,0.0,0.0,0.0
33477756_pool0,0.008431795176693098,0.10542534093848856,0.011998329521835244,0.015644872775672523,0.019104483170466074,0.0,0.0,0.0,0.0,0.017809171489687536,0.17028120083065781,0.006694306878814437,0.05249149045790231,0.17266743210452773,0.0,0.07538611863367194,0.0,0.0,0.0,0.0,0.0,0.0,0.013942157713303156,0.010617336611449393,0.0,0.0484236347674224,0.0,0.0005752033587517679,0.07412447418426729,0.0,0.0,0.0759819108183542,0.16348513343495105,0.09133452370934363,0.0,0.07996311578745785,0.0,0.0,0.0,0.0,0.0,0.007789768231148149,0.0,0.35939359374254176,0.0,0.025752310795591378,0.0,0.0,0.0,0.0,0.0,0.0
33477756_pool1,0.00867448635016777,0.10542534093848856,0.011163596172971595,0.015471704852965618,0.019941766899204415,0.0,0.0,0.0,0.0,0.016561127879499506,0.16800064903381862,0.006553833614279587,0.04982260448922991,0.148593607436108,0.005990079148244118,0.10139963844388268,0.0,0.0,0.0,0.0,0.0,0.0,0.014441127898858831,0.010971374707694147,0.0,0.043950862321031584,0.0,0.0008259330279512566,0.06861041449924163,0.0,0.0,0.07224866103929888,0.1840649793551484,0.09148664276809643,0.0,0.08056889696766585,0.0,0.0,0.0,0.0,0.0,0.0017387875515955688,0.0,0.33862145886358863,0.0,0.02655056245965011,0.0,0.0,0.0,0.0,0.0,0.0
33477756_pool2,0.009251910499603775,0.09141311207957552,0.009586544747731213,0.012981990015200324,0.014599119421996598,0.0,0.0,0.0,0.0,0.012787693781625071,0.17256175262749696,0.006562865073482493,0.04860293191930784,0.16270584948311267,0.00927064088088107,0.10777029635658734,0.0,0.0,0.0,0.0,0.0,0.0,0.011932582586925145,0.011545845736435537,0.0,0.04404627810685844,0.0,0.000884928244233489,0.06282521940619083,0.0,0.0,0.05808743231720768,0.20027766206979566,0.11431591558919027,0.0,0.08965561467078607,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.3530716887480314,0.0,0.027446911476973503,0.0,0.0,0.0,0.0,0.0,0.0
93815598_pool0,0.009601776076053335,0.13611879462944093,0.014054304338272077,0.026130923638728196,0.028437016745385613,0.0,0.0,0.0,0.0,0.02340227175671069,0.1740821204920564,0.00696423588927387,0.06576207510424228,0.15274426686169762,0.0,0.09609075684996211,0.0,0.0,0.0,0.0,0.0,0.0,0.020226007521426285,0.012819035139649198,0.0,0.04751391195269764,0.0,0.0008111842238806984,0.07496762502158742,0.0,0.0,0.12983904535269136,0.16583560218011412,0.11129262714965536,0.0,0.06784749218329757,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.36869315928645724,0.0,0.027195189910293738,0.0,0.0,0.0,0.0,0.0,0.0
93815598_pool1,0.008125616204284142,0.11076333288474113,0.011550264686361082,0.022723874471341308,0.026386456651149505,0.0,0.0,0.0,0.00022006171680678146,0.01986701762132629,0.17484230442433613,0.006643882428384079,0.057470345395886135,0.14444294801051838,0.0023710729961799633,0.10777029635658734,0.0,0.0,0.0,0.0,0.0,0.0,0.01768477054224075,0.012104998188084207,0.0,0.0430378112088938,0.0,0.0009242583884216442,0.06971770136306316,0.0,0.0,0.09897162594614642,0.195600327591447,0.11315458101517847,0.0,0.0690590545437136,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.3146263146237432,0.0,0.025572902965830095,0.0,0.0,0.0,0.0,0.0,0.0
93815598_pool2,0.007668285075016514,0.11676857382427529,0.010930097675433894,0.022921626969334565,0.026962529303879084,0.0,0.0,0.0,0.004181172619328848,0.020409570195607095,0.17940340801801447,0.006330449899632248,0.05336293913135148,0.12368965088257035,0.005116525939125184,0.11361006610989996,0.0,0.0,0.0,0.0,0.0,0.0,0.018790181628852272,0.011667335755252197,0.0,0.04466794210577304,0.0,0.0010324162849390706,0.06328734912509529,0.0,0.0,0.09720072999256411,0.20852514594650068,0.1087387702051051,0.0,0.07935733460724984,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.3001958503271721,0.0,0.025482724867481633,0.0,0.0,0.0,0.0,0.0,0.0
89614402_pool0,0.008890033184306288,0.12077206778396474,0.009593550511211413,0.015635159388256898,0.019290169355326237,0.0,0.0,0.0,0.0,0.018037474922976707,0.17332193655977668,0.0073879950262784305,0.054285496659429534,0.1826290147259428,0.0,0.07485523047427987,0.0,0.0,0.0,0.0,0.0,0.0,0.015754302168552253,0.012072681514047364,0.0,0.04385720061122875,0.0,0.0005948684308458455,0.06329503488732141,0.0,0.0,0.0766070384325324,0.15015379629624429,0.11126917630789211,0.0,0.10480014417598642,0.0,0.0,0.0,0.0,0.0,0.007372459218765212,0.0,0.3982054922042936,0.0,0.026959470291700392,0.0,0.0,0.0,0.0,0.0,0.0
89614402_pool1,0.0077029960933999424,0.12077206778396474,0.00874640958218687,0.014911034965895796,0.019827726709500667,0.0,0.0,0.0,0.0,0.017092561132422107,0.17256175262749696,0.006853702950877154,0.0479830743908871,0.17764822341523526,0.0003119832889710478,0.08759654629968923,0.0,0.0,0.0,0.0,0.0,0.0,0.01579492294167849,0.010556649554882246,0.0,0.04410886732525256,0.0,0.0006587799151515975,0.0609284195899481,0.0,0.0,0.07167827826986653,0.1716184553679702,0.09725243237142384,0.0,0.10540592535619443,0.0,0.0,0.0,0.0,0.0,0.003408023601127315,0.0,0.393510588502834,0.0,0.0268404657174171,0.0,0.0,0.0,0.0,0.0,0.0
89614402_pool2,0.009236851653044163,0.11476682684443057,0.008458199736684793,0.014655995982302139,0.019328889285946133,0.0,0.0,0.0,0.0,0.016305622061222547,0.17028120083065781,0.006815041941675242,0.05172158466886661,0.17681809153011735,0.003182229547504688,0.10033786212509857,0.0,0.0,0.0,0.0,0.0,0.0,0.015022129200795481,0.010806028183574807,0.0,0.04186397711592321,0.0,0.0007079425953867913,0.056320892983041715,0.0,0.0,0.06750396033019314,0.1863846226759695,0.11483660687394345,0.0,0.11146373715827458,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.3910688994021402,0.0,0.028832757072294577,0.0,0.0,0.0,0.0,0.0,0.0
89614402_pool3,0.008878558229625936,0.10876158590489642,0.010648240478591664,0.018418500631211688,0.020799472527156866,0.0,0.0,0.0,0.0,0.017601255375997524,0.17028120083065781,0.007386411674803546,0.05241282044952818,0.21256624405706417,0.0,0.0769787831118481,0.0,0.0,0.0,0.0,0.0,0.0,0.015152339824046184,0.01121813115057611,0.0,0.0422608442689979,0.0,0.000614533502939923,0.05550532967348298,0.0,0.0,0.06459470782670307,0.1688796413218811,0.11615006050670804,0.0,0.1169157677801467,0.0,0.0,9.297429071478988e-05,0.0,0.0,0.0,0.0,0.42751781427191604,0.0,0.0289579448844153,0.0,0.0,0.0,0.0,0.0,0.0
63874408_pool0,0.008159744922981214,0.14879652550179082,0.009372138804474704,0.019750613727406267,0.025802753000372835,0.0,0.0,0.0,0.0,0.021987291449282152,0.16419972937242003,0.006094426992669984,0.055012937245052476,0.180138619070589,0.0,0.06529924360522288,0.0,0.0,0.0,0.0,0.0,0.0,0.020716555697207477,0.011760699540836196,0.0,0.04645687289847519,0.0,0.0005997846988693648,0.07494490211682431,0.0,0.0,0.0922588083053752,0.18317412680961045,0.11571715417221289,0.0,0.10237701945515437,0.0,0.0,0.0,0.0,0.0,0.005772774671297289,0.0,0.46233370507364135,0.0,0.025641159556630367,0.0,0.0,0.0,0.0,0.0,0.0
63874408_pool1,0.008291849681997518,0.14679477852194608,0.009003921266646609,0.02004315268793233,0.026808341315721226,0.0,0.0,0.0,0.0,0.022685542201233862,0.16419972937242003,0.006112540650189702,0.05451581320132032,0.1784783553003532,0.002745452942945221,0.08334944102455277,0.0,0.0,0.0,0.0,0.0,0.0,0.021107467021324818,0.012269403675833882,0.0,0.04294587369834322,0.0,0.0007079425953867913,0.07010887992921049,0.0,0.0,0.07999895992540819,0.2088159077838832,0.12077796637778691,0.0,0.10358858181557039,0.0,0.0,0.0,0.0,0.0,0.0029211630866805556,0.0,0.4416401809707805,0.0,0.026624741331373672,0.0,0.0,0.0,0.0,0.0,0.0
63874408_pool2,0.009816906347983382,0.1387877906025672,0.005120068314629952,0.01648923924940178,0.021285801519736615,0.0,0.0,0.0,0.0,0.01833842341975046,0.1596386257787417,0.005956950507440265,0.049494802754482425,0.18713943059780078,0.00012479331558841914,0.08334944102455277,0.0,0.0,0.0,0.0,0.0,0.0,0.017120795321893124,0.011608094844476741,0.0,0.03978838422002044,0.0,0.0006636961831751169,0.06810536886272586,0.0,0.0,0.07788037682167026,0.20559037550563275,0.1303245675148787,0.0,0.1217620172218108,0.0,0.0,2.8607474066089196e-05,0.0,0.0,0.0,0.0,0.4755650945054376,0.0,0.022381795764927954,0.0,0.0,0.0,0.0,0.0,0.0
50103093_pool0,0.009080341798152198,0.11476682684443057,0.011507319339837802,0.012421064433210349,0.010476433305221978,0.0,0.0,0.0,0.0,0.011618371169750927,0.1771228562211753,0.0074354071808617325,0.05710233020652015,0.1784783553003532,0.0,0.0817567765463766,0.0,0.0,0.0,0.0,0.0,0.0,0.013064002262785642,0.011088141342056603,0.0,0.04712740146467275,0.0,0.00026056220524652734,0.07434113602326299,0.0,0.0,0.08243000112465199,0.1799743839771149,0.11778684499249942,0.0,0.05573186857913729,0.0,0.0,0.0,0.0,0.0,0.005007708148595238,0.0,0.32058099935472173,0.0,0.02167175782326706,0.0,0.0,0.0,0.0,0.0,0.0
50103093_pool1,0.008595849236337242,0.11209783087130429,0.01115739238289115,0.01271067900895179,0.011292378701590548,0.0,0.0,0.0,0.0,0.01024823614194652,0.1763626722888956,0.0075032751639731695,0.054326124126175365,0.17349756398964564,0.0,0.07857144759002427,0.0,0.0,0.0,0.0,0.0,0.0,0.01312382020324618,0.01130300622429371,0.0,0.04243624618746248,0.0,0.0006292823070104812,0.06851381655820483,0.0,0.0,0.07127997125424618,0.19180375542386563,0.11501653488070157,0.0,0.05694343093955332,0.0,0.0,0.0,0.0,0.0,0.002364751070169974,0.0,0.31118538910108107,0.0,0.02172536902965278,0.0,0.0,0.0,0.0,0.0,0.0
50103093_pool2,0.007723424728923262,0.10208909597208068,0.008708545262984379,0.010229264391295791,0.007610591347536734,0.0,0.0,0.0,0.0,0.005167158538093531,0.17788304015345502,0.006555881949552465,0.04414316796959142,0.148593607436108,0.0,0.10086875028449062,0.0,0.0,0.0,0.0,0.0,0.0,0.011733733232812684,0.0096709117639348,0.0,0.04225412195035202,0.0,0.0007030263273632718,0.06624330334717342,0.0,0.0,0.06156970395812158,0.2140823473992572,0.1106928671271283,0.0,0.04179890143435297,0.0,0.0,0.0,0.0,0.005046888593658667,0.0,0.0,0.27964582924847814,0.0,0.018752619375303207,0.0,0.0,0.0,0.0,0.0,0.0
50103093_pool3,0.009651780051318953,0.08540787114004136,0.008236146451228278,0.007486393853774045,0.003329633714547321,0.0,0.0,0.0,0.0,0.003986013911347425,0.17940340801801447,0.006696559076013676,0.045954791589350126,0.1668565089087023,0.0024958663117683826,0.11095562531293968,0.0,0.0,0.0,0.0,0.0,0.0,0.008761578308644184,0.010738578215895807,0.0,0.03546779443498776,0.0,0.0006833612552691944,0.06366799403697145,0.0,0.0,0.06296753227253485,0.20325451275456516,0.13425056818773876,0.0,0.07572264752600175,0.0,0.0,0.0,0.0,0.0020294519215014765,0.0,0.0,0.31645478852831577,0.0,0.020575958501730256,0.0,0.0,0.0,0.0,0.0,0.0
50103093_pool4,0.009296379327230963,0.09474935704598339,0.008046234878933661,0.008550926750719586,0.006700106961870478,0.0,0.0,0.0,0.0,0.008611206046899243,0.17864322408573474,0.007441840520193751,0.05176488432507843,0.17017703644917398,0.0007487598935305148,0.10352319108145089,0.0,0.0,0.0,0.0,0.0,0.0,0.009609426234332719,0.010696333182204601,0.0,0.027408682178415834,0.0,0.0005752033587517679,0.057929825638225005,0.0,0.0,0.05155164710069007,0.17980068640659205,0.1386707371040542,0.0,0.09692498883328225,0.0,0.0,0.0,0.0,0.007025025882120496,0.0,0.0,0.3429850057803034,0.0,0.022780560008173363,0.0,0.0,0.0,0.0,0.0,0.0
70153803_pool0,0.010211788486520976,0.05871791140877843,0.003622383002995782,0.005430845184700759,0.0007134929388315688,0.0,0.0,0.0,0.0,0.00554262930713559,0.1763626722888956,0.007296620459121366,0.04293205279196807,0.22033573247351537,0.0,0.026544407969602793,0.0,0.0,0.0,0.0,0.0,0.0,0.0057326187072777755,0.012073941036765365,0.0,0.0441781156356007,0.0,0.0002163157930348529,0.06947209548970508,0.0,0.0,0.07096142313438064,0.1394092981708961,0.11653772546822959,0.0,0.11146373715827458,0.0,0.0,0.0,0.0,0.0,0.007094253210509921,0.0,0.4436512880018812,0.0,0.022841322462734952,0.0,0.0,0.0,0.0,0.0,0.0
70153803_pool1,0.011397617347059115,0.06739214832143889,0.0040521572575885016,0.0055638001063984905,0.0,0.0,0.0,0.0,0.0,0.0047977062304062025,0.17560248835661588,0.007238735620012155,0.04786718732482654,0.24166105050389186,0.0,0.02919884876656307,0.0,0.0,0.0,0.0,0.0,0.0,0.006014165831765546,0.011688348622914804,0.0,0.042185160422010544,0.0,0.00039330144188155075,0.06583048289919134,0.0,0.0,0.06102934413217009,0.16973287644850843,0.13092304163069826,0.0,0.11630998659993869,0.0,0.0,0.0,0.0,0.0,0.004520847634148479,0.0,0.46012004823341346,0.0,0.02344315278387795,0.0,0.0,0.0,0.0,0.0,0.0
70153803_pool2,0.011503968448993367,0.07539913624081776,0.004727516800519919,0.006491100124131572,0.0,0.0,0.0,0.0,0.0,0.005469099787189457,0.1672404651015389,0.007701532796555966,0.052360913275891284,0.26213165465079913,0.0,0.023359079013250458,0.0,0.0,0.0,0.0,0.0,0.0,0.00829463384595268,0.012610657234016793,0.0,0.038374435331610966,0.0,3.933014418815507e-05,0.058340919935309606,0.0,0.0,0.05142304088233277,0.13322791964587685,0.1477635895911999,0.0,0.12115623604160279,0.0,0.0,0.00015448035995688166,0.0,0.0,0.0,0.0,0.4917053801211147,0.0,0.02328756591699765,0.0,0.0,0.0,0.0,0.0,0.0
50500550_pool0,0.009363004702213563,0.14279128456225665,0.014654789161676646,0.02080803152674155,0.02425960733085001,0.0,0.0,0.0,0.0,0.024677345527002216,0.1672404651015389,0.0072186415080511155,0.06528533572139444,0.18428927849617865,0.0,0.04618726986710886,0.0,0.0,0.0,0.0,0.0,0.0,0.01825200991651908,0.01287447988463807,0.0,0.051502915391150705,0.0,4.424641221167446e-05,0.07435567786403986,0.0,0.0,0.073809379203531,0.1405585819283562,0.11532425631448436,0.0,0.1120695183384826,0.0,0.0,0.0,0.0,0.0,0.00834618024765873,0.0,0.38704534354090886,0.0,0.023192742839108795,0.0,0.0,0.0,0.0,0.0,0.0
50500550_pool1,0.009201507055340858,0.1387877906025672,0.014195832456687428,0.023919413260085967,0.024451087381793548,0.0,0.0,0.0,0.0,0.022512980711692967,0.16495991330469975,0.007093606902262377,0.06473767030312894,0.1876098060366503,0.0,0.06795368440218315,0.0,0.0,0.0,0.0,0.0,0.0,0.020207706279544442,0.013774360216430729,0.0,0.04462879517017559,0.0,0.0005014593383989772,0.06093781004688942,0.0,0.0,0.06448724314119816,0.15671658539182073,0.11812760827049448,0.0,0.12357936076243486,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.4288333652789708,0.0,0.02305017825885865,0.0,0.0,0.0,0.0,0.0,0.0
