Cell,ATF3(+),ATF5(+),BCL6(+),CEBPA(+),CEBPB(+),CEBPD(+),CREM(+),ERF(+),ERG(+),ETS1(+),ETS2(+),ETV1(+),FOS(+),FOSL2(+),FOXN3(+),HES5(+),IKZF1(+),IKZF2(+),JUN(+),JUNB(+),KLF3(+),KLF4(+),KLF6(+),MAF(+),MEIS1(+),MITF(+),NFATC2(+),NFE2L2(+),NKX6-2(+),POU2F2(+),PPARG(+),RB1(+),SOX2(+),SOX8(+),SOX9(+),SREBF1(+),SREBF2(+),STAT6(+),TAL1(+),TCF12(+),TFEB(+),TGIF1(+),TRPS1(+),ZNF354C(+)
76755449_pool0,2.253884282843002e-05,0.0,0.08501311473323551,0.0,0.016363019927107442,0.002306449222277401,0.21004438355990918,0.0,0.0,0.011821799281305922,0.0,0.0,0.0018155876771261108,0.0,0.3151505224958436,0.0,0.0,0.08822029780221098,0.005290541857205385,0.0021021530946801277,0.09033218562623947,0.0,0.0,0.027851745081047315,0.23080768882382838,0.22049701762636012,0.0,0.04279349846308793,0.0,0.0,0.2604301460147619,0.12087120286855395,0.007703826919265916,0.0,0.0,0.0,0.031676098422099334,0.0,0.0,0.28956204823397236,0.0,0.0,0.2987540032617317,0.0
14498577_pool0,0.0005334192802728438,0.0,0.05360909789254319,0.0,0.00550148143252007,0.00201672728404306,0.22460120406357287,5.1186972474810566e-05,0.0,0.0,0.0,0.0,0.0003805451816081494,0.0,0.28889899517477635,0.0,0.0,0.09627888269760525,0.0018917267370037465,0.002080325094838621,0.11510484454203622,0.0,0.0,0.03602563860077773,0.22989482672326714,0.23336686641851084,0.0,0.045013336245621864,0.0,0.0,0.29280645495584284,0.11710961798169274,0.004612785254128357,0.0,0.0,0.0,0.04038702548817665,0.0,0.0,0.3233904188733719,0.0033440299957495797,0.0,0.36432505108925656,0.0
75675336_pool0,0.00045828980417807706,0.0,0.07814432854045045,0.0,0.016612565308350202,0.002630322326532064,0.22517762006045577,0.00012967366360285343,0.0,0.0,0.0,0.0,0.0006464055139645277,0.0,0.31957459210086503,0.0,0.0,0.0831306652366988,0.005291628154450838,0.002480678045231094,0.09539496906704346,0.0,0.0,0.03828646483416579,0.2219532992188343,0.19635574683704227,0.0,0.04407120868162209,0.0,0.0,0.231836163157864,0.1206566019171229,0.006182083330275118,0.0,0.0,0.0,0.04302670035668493,0.0,0.0,0.2881649592362411,0.0006160055255328172,0.0,0.3399953753676936,0.0
46246604_pool0,0.007540399587909178,0.0,0.07562150184805431,0.0,0.01377415357095239,0.0021332642374361655,0.21866023348673752,0.0,0.0,0.006544210316437206,0.0,0.0,0.0055741876691990135,0.0,0.30571783393910074,0.0,0.0,0.0920375222263451,0.005943450694396823,0.006319627285409314,0.0976076711776977,0.0,0.0,0.036437222215024316,0.22802356186727338,0.2217370792224911,0.0,0.04326035142363367,0.0,0.0,0.28545203198483676,0.12069113416159527,0.007085618586238404,0.0,0.0,0.0,0.039859090514475,0.0,0.0,0.2945072438634571,0.0,0.0,0.3338812494723079,0.0
54122640_pool0,0.00016528484740848683,0.0,0.06089585178515331,0.0,0.010591578046743422,0.0019075659001953002,0.22949563295603279,4.094957797984845e-05,0.0,0.0,0.0,0.0,0.00042746171084751027,0.0,0.2905833564160804,0.0,0.0,0.09585474665047923,0.0031336207170044677,0.0021707023460931854,0.10821005568084656,0.0,0.0,0.03815499301946762,0.23299845418067935,0.23062022334034077,0.0,0.04557900502976982,0.0,0.0,0.2979769867373873,0.12168040428640722,0.006049354907866337,0.0,0.0,0.0,0.03563561072486175,0.0,0.0,0.3206257110825686,0.009680086829801414,0.0,0.35004191297073206,0.0
70917649_pool0,0.0003981862233022637,0.0,0.09997987453889326,0.0,0.023799473714885555,0.0032069384083034556,0.2271356317227575,0.0,0.0,0.01646607757039039,0.0,0.0,0.0024497291919918906,0.0,0.3258643881791003,0.0,0.0,0.09076511408496706,0.008107448106956775,0.00363545939670052,0.10304405503380684,0.0,0.0,0.036043145852873174,0.23505232601828402,0.17967790915790025,0.0,0.04323463105114799,0.0,0.0,0.23504442587771063,0.11717441921510434,0.011279080682880872,0.0,0.0,0.0,0.04909795255425397,0.0,0.0,0.2779802165248773,0.0,0.0,0.31904987646470984,0.0
50108598_pool0,0.0001126942141421501,0.0,0.08802100602929082,0.0,0.014215746172642256,0.0019893851361185147,0.22736293960648493,0.0,0.0,0.010766281488332178,0.0,0.010745189464810134,0.00289126625565831,0.0008369975622770717,0.3172712254764915,0.0,0.0,0.09373406641484915,0.0046453443365042195,0.00308049093049737,0.11185513199940643,0.0,0.0,0.038230443163549725,0.23359176640681384,0.21211228981163266,0.0,0.043827524295144527,0.0,0.0,0.25595500321435366,0.1212769608393881,0.00641985576605493,0.0,0.0,0.0,0.043818602817237415,0.0,0.0,0.3058932863844734,0.0,0.0,0.3619786376431572,0.0
50197261_pool0,0.014137713199136872,0.0,0.07846907230611551,0.0,0.02005119773204793,0.0024918079808666166,0.2229406022687891,0.0,0.0,0.0,0.004805186182076082,0.0,0.009471455881963423,0.0003587132409758879,0.29196333569131205,0.0,0.0,0.0975512908389833,0.00793327219290736,0.01051575688556316,0.10950602802868767,0.0,0.0,0.056065571802609314,0.21556348669596848,0.21813560527050424,0.0,0.04995644973968125,0.0,0.0,0.2810139349044266,0.11939809920346585,0.01475288641147725,0.0,0.0,0.0,0.046458277685745696,0.0,0.0,0.3084809350508576,0.0,0.0,0.34988732443563436,0.0
50197261_pool1,0.01466345160865528,0.0,0.0993727376223974,0.0,0.021790485177698427,0.002597746659513778,0.2294640183902037,0.0002559348623740528,0.0,0.006755313875031955,0.0,0.0,0.011335711017449412,0.006223261801726692,0.30771748153595596,0.0,0.0,0.08822029780221098,0.008322838476178514,0.011520561612355401,0.08242968276693365,0.0,0.0,0.023698289163350563,0.24208104079572515,0.1578952924512851,0.0,0.04034372620503829,0.0,0.0,0.18132636592991944,0.11031930004528694,0.014425076249950836,0.0,0.0,0.0,0.04804208260685066,0.0,0.0,0.2766339870239459,0.0,0.0,0.22592144460563818,0.0
72650337_pool0,0.00017279779501796347,0.0,0.07119604438856683,0.0,0.009462650242374806,0.0019864403308888176,0.23891596886426725,6.824929663308075e-05,0.0,0.0,0.0,0.0,0.0005056559262464451,0.0,0.31518000237282356,0.0,0.0,0.09288579432059714,0.0020696471223864894,0.002275669055948175,0.11142900809994291,0.0,0.0,0.034702541901580335,0.25586470799889965,0.22242031319158306,0.0,0.05169447741318795,0.0,0.0,0.2769257919029828,0.13199709031861695,0.01109879777331613,0.0,0.0,0.0,0.04117892794872914,0.0,0.0,0.31920975536300816,0.007744069463841131,0.0,0.3524443640327735,0.0
36492755_pool0,0.01032738245097923,0.0,0.07353882044282828,0.0,0.02311180919549818,0.002347244501806322,0.22011911273620305,1.3649859326616149e-05,0.0,0.0,0.0,0.0,0.006743738302888951,0.0,0.28787697321602856,0.0,0.0,0.07931344081256468,0.006976973149970943,0.008363708822132847,0.0913622412218275,0.0,0.0,0.03380231827547046,0.24819699221974412,0.21529331132016197,0.0,0.046736629885498156,0.0,0.0,0.24623504487425174,0.12418602326890867,0.011021230710911302,0.0,0.0,0.0,0.04223479789613245,0.0,0.0,0.300957134741252,0.0,0.0,0.29735915865784834,0.0
50409370_pool0,0.0006310875991960406,0.0,0.06697572167777448,0.0,0.015053026328259831,0.0019308873422669898,0.22188754661070523,0.0,0.0,0.0,0.0,0.0,0.00048044121547516377,7.97140535501973e-05,0.2714088513311219,0.0,0.0,0.0920375222263451,0.004149000202875785,0.002334391880090736,0.10456442334469714,0.0,0.0,0.05248851493421191,0.21296194203423963,0.25892275635537326,0.0,0.05419699267784842,0.0,0.0,0.3079232285896462,0.1366080985101849,0.00408968589541277,0.0,0.0,0.0,0.04117892794872914,0.0,0.0,0.3091302162438525,0.0,0.0,0.3336771657280627,0.0
50402017_pool0,9.766831892319676e-05,0.0,0.08386217595900317,0.0,0.017108723145929376,0.0020395353038026817,0.2237083962621979,0.0,0.0,0.0,0.0,0.007675135332007238,0.0004587393970070842,0.0,0.29955297361790023,0.0,0.0,0.09373406641484915,0.004560288664961533,0.0024085644009529967,0.10600402362251453,0.0,0.0,0.04264609852743029,0.22939279330115336,0.22239739286670632,0.0,0.04563598499125591,0.0,0.0,0.27997185529758095,0.12619153766875638,0.006086974355963193,0.0,0.0,0.0,0.03880322056707169,0.0,0.0,0.32261288987047904,0.0,0.0,0.34324201937687066,0.0
92113025_pool0,0.0008319787727380934,0.0,0.10772619200985678,0.0,0.028095104000547145,0.002204993854014668,0.21287489106059626,0.0,0.0,0.010132970812547933,0.0,0.0,0.0024120506898512267,0.0008021611931858847,0.3073601271935431,0.0,0.0,0.08822029780221098,0.007740382987993743,0.003991623731751875,0.09557224020951809,0.0,0.0,0.05934047445664399,0.232952814778669,0.20118998729535678,0.0,0.048596889160334604,0.0,0.0,0.25681246208111774,0.11978643379746486,0.017081788469978078,0.0,0.0,0.0,0.039859090514475,0.0,0.0,0.27890020708182073,0.0,0.0,0.2976551167159104,0.0
50300822_pool0,0.0,0.0,0.06004798580504725,0.0,0.004218297683602706,0.002258255978616304,0.22840397513711566,0.00025934732720570686,0.0,0.0,0.0,0.0,0.0005160818216329697,0.0,0.3145845605213364,0.0,0.0,0.09118925013209307,0.0019285719083436573,0.0023804773446274683,0.10212947972121818,0.0,0.0,0.03236659329263178,0.2511636767843405,0.2080301453859128,0.0,0.0465648476775793,0.0,0.0,0.2587875173009745,0.12024155631986301,0.005896756407339343,0.0,0.0,0.0,0.04513844025149156,0.0,0.0,0.32954212792687976,0.0,0.0,0.3481003876222074,0.0
482428_pool0,0.00015025895218953345,0.0,0.06439047880046077,0.0,0.008832534609539209,0.001959114086345194,0.22143463749999603,0.00012967366360285343,0.0,0.001055517792973743,0.0,0.0,0.0005753252356432498,0.0,0.2938185841614425,0.0,0.0,0.0950064745562272,0.0019082660836236382,0.0019533068811863476,0.09877050844166256,0.0,0.0,0.024094065721205975,0.23340920879877247,0.22664655343376616,0.0,0.043782107101196316,0.0,0.0,0.2541580146023847,0.12335231545361434,0.006372301278898968,0.0,0.0,0.0,0.034315773290607615,0.0,0.0,0.31445692494016425,0.0,0.0,0.3486612842007679,0.0
50500136_pool0,0.0004207250661306937,0.0,0.07314694918014565,0.0,0.012296026340409447,0.0021222947391676098,0.22168695707859132,0.0,0.0,0.00021110355859474858,0.0,0.0,0.0005435693475148128,0.0,0.29707551616397376,0.0,0.0,0.08906856989646299,0.00493103347912179,0.002894049183071033,0.10146615463567767,0.0,0.0,0.04068796169430604,0.2322225349729339,0.20705260401004177,0.0,0.044931549690522335,0.0,0.0,0.2770109284711572,0.11925852547705629,0.006086974355963193,0.0,0.0,0.0,0.046722245172596516,0.0,0.0,0.3060419925681694,0.0,0.0,0.34745557908251284,0.0
17219510_pool0,0.0002253884282843002,0.0,0.07450347451773451,0.0,0.0062527071011062064,0.0023821044460533456,0.24026006001419925,0.00015356091742443166,0.0,0.0037998640547054745,0.0,0.0027289370069359074,0.0009795796013465697,0.0,0.32046672413411287,0.0,0.0,0.09288579432059714,0.0029715489905427135,0.002773847141976133,0.09975134815178403,0.0,0.0,0.02785625979612517,0.24285693531668584,0.20954642562149126,0.0,0.0443294278041387,0.0,0.0,0.23861218625311925,0.12154635317510057,0.006942955124770517,0.0,0.0,0.0,0.051209692449060595,0.0,0.0,0.31849774185196184,0.0,0.0,0.3422597362976864,0.0
50105987_pool0,0.0004056991709117403,0.0,0.058138215944495884,0.0,0.0038038378937178805,0.0019002016445403347,0.23289079378520355,0.0,0.0,0.0033776569375159773,0.0,0.0,0.0007942808572513258,0.0,0.30464616155387675,0.0,0.0,0.09288579432059714,0.0019023144053233023,0.0021502573528882577,0.10272195504972169,0.0,0.0,0.032906907463511686,0.2505246757826261,0.22089132908975423,0.0,0.04673110113215293,0.0,0.0,0.2835066907868522,0.12409802042393134,0.004755448715596244,0.0,0.0,0.0,0.03827528559337003,0.0,0.0,0.3156441203735764,0.006952062359584652,0.0,0.3444747362170759,0.0
7253015_pool0,0.0002253884282843002,0.0,0.06478424359120592,0.0,0.004853775778546069,0.002103223118402448,0.22851882589039385,0.00012284873393954534,0.0,0.001055517792973743,0.0,0.0,0.0006430935556556601,0.0,0.3043002960621988,0.0,0.0,0.09585474665047923,0.002009748368609379,0.00222663505650074,0.10231482187304412,0.0,0.0,0.026452263077038504,0.24609748098012907,0.21356654885499252,0.0,0.042247399098770747,0.0,0.0,0.24738159878023003,0.11957016594198487,0.00661007371467878,0.0,0.0,0.0,0.04065099297502748,0.0,0.0,0.31990586040631436,0.0,0.0,0.3551123273129968,0.0
71727427_pool0,0.0005784969659297038,0.0,0.07227339244805901,0.0,0.00840798556063062,0.00209967998517065,0.21988197759688005,9.896148011796707e-05,0.0,0.005699796082058212,0.0,0.0,0.0011644119619640088,0.0,0.31707761551824715,0.0,0.0,0.09076511408496706,0.0031152045266703977,0.0027474963967337534,0.09819955753439215,0.0,0.0,0.03111059262693065,0.25043339697860545,0.21629027677551763,0.0,0.04582288412792798,0.0,0.0,0.2565838217279092,0.1269564090510672,0.0053736570486237565,0.0,0.0,0.0,0.046722245172596516,0.0,0.0,0.3017787445565003,0.0031680284170259175,0.0,0.3534329005931941,0.0
69982533_pool0,6.761652848529006e-05,0.0,0.061026816996404686,0.0,0.008750091848830214,0.0019092093068622648,0.22521609827344347,0.0,0.0,0.0023221391445422345,0.0,0.0,0.0005995008032162253,0.0,0.28503662962217596,0.0,0.0,0.09627888269760525,0.0016741755528965042,0.001919668210598621,0.10716790407343052,0.0,0.0,0.01620300530447824,0.22733892146354864,0.2513976894210967,0.0,0.045118531575717394,0.0,0.0,0.32278032263684714,0.1268110674866857,0.004565230766972394,0.0,0.0,0.0,0.0332599033432043,0.0,0.0,0.3215367357191017,0.0,0.0,0.3563397874937515,0.0
92996364_pool0,7.512947609476672e-05,0.0,0.04700357741608729,0.0,0.004674531510674194,0.0016820351058277983,0.21832201833188314,0.0003105342996805174,0.0,0.0,0.0,0.0,0.00026064738466311606,0.0,0.2739102930773099,0.0,0.0,0.09373406641484915,0.002686489386515616,0.0014594586152386977,0.1067466248939891,0.0,0.0,0.03940241435741653,0.224372261585737,0.2383258959814594,0.0,0.04576860804590312,0.0,0.0,0.31032413673883846,0.12281583942284749,0.0037092499981650705,0.0,0.0,0.0,0.02666071617193361,0.0,0.0,0.32487564590919144,0.007656068674479301,0.0,0.3473598680551337,0.0
8109170_pool0,0.0002779790615506369,0.0,0.09637063697432957,0.0,0.021369727197744853,0.002586829125301597,0.2211907807048436,0.0,0.0,0.006966417433626704,0.004669828824834502,0.0,0.0016701689174982316,0.0,0.31475784391232575,0.0,0.0,0.09415820246197516,0.005821526862078296,0.0030840501299879935,0.10567424587183598,0.0,0.0,0.056452851230245495,0.22409840048689017,0.19608554316555052,0.0,0.04628724651944546,0.0,0.0,0.2745063704907135,0.1194890536130697,0.007323391022018216,0.0,0.0,0.0,0.04513844025149156,0.0,0.0,0.2927473044929774,0.0,0.0,0.35168550299266005,0.0
87410220_pool0,0.0003531085376454036,0.0,0.08303352959939779,0.0,0.009419446865109843,0.0020497370700376036,0.2263779893397071,0.0001672107767510478,0.0,0.01203290283990067,0.0,0.0,0.0018378622553146915,0.0,0.32515783051905617,0.0,0.0,0.09458233850910118,0.004166469019153726,0.002900424528986589,0.10406558709459438,0.0,0.0,0.034509027644061926,0.22245533264094813,0.2081619078077008,0.0,0.04446968263265073,0.0,0.0,0.2715537106675667,0.1192793903978381,0.006086974355963193,0.0,0.0,0.0,0.044874472764640724,0.0,0.0,0.297808672361637,0.0,0.0,0.35762328529044835,0.0
82624422_pool0,0.0003230567472074969,0.0,0.08060515026532772,0.0,0.01097715170163737,0.002305324934296664,0.22600963551649864,0.00015014845259277764,0.0,0.01351062775006391,0.0,0.0,0.002030274936487592,0.0,0.321874098299857,0.0,0.0,0.09585474665047923,0.003995094265981676,0.0029676215095033815,0.09997905618617316,0.0,0.0,0.038233423766773994,0.23815590410212673,0.20500861924686387,0.0,0.04501790174958416,0.0,0.0,0.2600051604660333,0.11335092103146781,0.00622963781743108,0.0,0.0,0.0,0.04223479789613245,0.0,0.0,0.30921411151982386,0.0,0.0,0.34849261403029513,0.0
35286551_pool0,0.0001126942141421501,0.0,0.09658998332167978,0.0,0.011760910585204976,0.002203094443861752,0.23423495759177493,8.872408562300497e-05,0.0,0.010977385046926927,0.0,0.0,0.0017681929459178868,0.0008021611931858847,0.33480365778361393,0.0,0.0,0.0950064745562272,0.002910631922683302,0.0031616565813646883,0.10429144308523297,0.0,0.0,0.023373303316749486,0.25335444214119146,0.18149038422054553,0.0,0.03999152371312457,0.0,0.0,0.2341490783654292,0.10897148976064963,0.007370945509174179,0.0,0.0,0.0,0.04619431019889487,0.0,0.0,0.29451747129426914,0.0,0.0,0.34946309804323417,0.0
27313862_pool0,0.0003005179043790669,0.0,0.09235971814419973,0.0,0.01126134269883578,0.0024731304161231724,0.23289511429125087,0.0,0.0,0.013299524191469164,0.0,0.0013644685034679537,0.0020340650967653235,0.0,0.3451131939408022,0.0,0.0,0.08991684199071502,0.003739537361525727,0.003501212321257336,0.0978380043779789,0.0,0.0,0.02871319261315369,0.25230468652138394,0.18494241645659756,0.0,0.04377406719324291,0.0,0.0,0.2371737601199135,0.11429838522213691,0.007513608970642066,0.0,0.0,0.0,0.051209692449060595,0.0,0.0,0.2878227794990743,0.0,0.0,0.3164621226306023,0.0
7287209_pool0,0.0005334192802728438,0.0,0.06307224710792965,0.0,0.010758709554501266,0.002275128807185517,0.22775136323422351,0.00010237394494962113,0.0,0.0,0.0,0.0,0.0004326746585407726,0.0,0.2988289662429808,0.0,0.0,0.08991684199071502,0.004009571292683689,0.0024367670556155368,0.09990035118014685,0.0,0.0,0.031751104237490356,0.21862145006458558,0.2395867167684275,0.0,0.046957838855061,0.0,0.0,0.2889252102471949,0.12329884494535419,0.0049456666642200935,0.0,0.0,0.0,0.04513844025149156,0.0,0.0,0.3160596796762953,0.0007040063148946483,0.0,0.3524482007463358,0.0
14184286_pool0,0.00037564738047383365,0.0,0.07076272526074653,0.0,0.00687944318751005,0.0021238870078992516,0.2153992173097546,0.0,0.0,0.0,0.0,0.0,0.000552572455485806,0.0,0.3134306404476177,0.0,0.0,0.088644433849337,0.003511649230393698,0.002667488491310801,0.09446645324264732,0.0,0.0,0.022437712908599226,0.23194867387408705,0.19789689420659354,0.0,0.04269533277654831,0.0,0.0,0.23274314230697452,0.11122755947494016,0.005468766022935681,0.0,0.0,0.0,0.04619431019889487,0.0,0.0,0.28871213941704527,0.0,0.0,0.3356997631459449,0.0
2525608_pool0,0.00019533663784639352,0.0,0.07354614948133457,0.0,0.014808936870622595,0.002216757262838318,0.22998778588554264,0.0,0.0,0.0008444142343789943,0.0,0.0,0.0006103930820805547,0.0,0.30393084045653623,0.0,0.0,0.09288579432059714,0.004471539001673354,0.002775647479870619,0.1072820815583481,0.0,0.0,0.03820453072748924,0.22560455012680117,0.21972488242412924,0.0,0.04654986868117414,0.0,0.0,0.25656168454029626,0.11925017804013394,0.007413428747764814,0.0,0.0,0.0,0.04355463533038659,0.0,0.0,0.30813682431688727,0.0,0.0,0.34185997066101825,0.0
24747976_pool0,0.0005559581231012738,0.0,0.06735496543445946,0.0,0.01287808314570593,0.002368804514834457,0.2213236637121906,0.0,0.0,0.0,0.0,0.0034111712586698843,0.0015398318572268797,0.0006775694551766771,0.2983832818366138,0.0,0.0,0.08779616175508496,0.004397902689393023,0.002547267441876716,0.09975014613121602,0.0,0.0,0.026099660660828087,0.22697380624746583,0.18852602245692568,0.0,0.043129496234925895,0.0,0.0,0.23764718770638033,0.12419656275747688,0.01264801831327313,0.0,0.0,0.0,0.04619431019889487,0.0,0.0,0.29345452562034535,0.005016044993624369,0.0,0.3592505111078712,0.0
81086436_pool0,0.000550032185690557,0.0,0.07961460879994042,0.0,0.020780309309576608,0.0020695572620257046,0.20524260166866082,2.7299718653232298e-05,0.0,0.0,0.0,0.0,0.0006273469352991644,0.0,0.28152116879411504,0.0,0.0,0.09246165827347112,0.004874084773855272,0.002499888392464514,0.10584969704944946,0.0,0.0,0.0330368199894811,0.20036492397011899,0.23422789932032523,0.0,0.042336038197021024,0.0,0.0,0.29251905803417944,0.1183750701057951,0.006705182688990704,0.0,0.0,0.0,0.0380113181065192,0.0,0.0,0.3110321172865918,0.0,0.0,0.3655765489016409,0.0
36773029_pool0,0.000435750961349647,0.0,0.06872021059357973,0.0,0.007683593468824784,0.0018901165149386924,0.22152590047329784,0.00011261133944458322,0.0,0.00021110355859474858,0.0,0.0,0.0006321894583002722,0.0,0.30872152721896895,0.0,0.0,0.08270652918957279,0.0036337015956217525,0.0019018017266024755,0.09459492601379386,0.0,0.0,0.021143377585256362,0.22761278256239548,0.18961722473611878,0.0,0.04296846082248401,0.0,0.0,0.22208765166594285,0.11514217763220465,0.006942955124770517,0.0,0.0,0.0,0.03721941564596672,0.0,0.0,0.2876625344890132,0.0,0.0,0.32784875296892624,0.0
68914513_pool0,0.0004883415946159837,0.0,0.06100426840176518,0.0,0.00854087464078317,0.00228170680734151,0.22949546320748007,0.0,0.0,0.0,0.0,0.00818681102080772,0.0005004429785531827,0.0,0.3123081959139709,0.0,0.0,0.08652375361370691,0.0037738133100597825,0.0025191732255254885,0.09775154683458798,0.0,0.0,0.026581051109664678,0.22491993440986116,0.21488642163619676,0.0,0.04454542872696761,0.0,0.0,0.24999908478353086,0.1204138524614945,0.006514964740366855,0.0,0.0,0.0,0.04777811511999983,0.0,0.0,0.3059593014758932,0.002816025259578593,0.0,0.3372034035907968,0.0
18920002_pool0,0.019567297847254042,0.0,0.08347234537439154,0.0,0.015581299368550109,0.0020671878489169583,0.2232495094585289,0.0,0.0,0.008866349460979441,0.0,0.004775639762137837,0.01834652636060191,0.00373498682927526,0.29635714927717355,0.0,0.0,0.09670301874473126,0.007560644400402182,0.012687986929674731,0.10888855974382748,0.0,0.0,0.03500489880206814,0.20867164075098885,0.23781026181474893,0.0,0.04534178406415811,0.0,0.0,0.3181119601070265,0.11590810209305133,0.005135884612843943,0.0,0.0,0.0,0.03669148067226506,0.0,0.0010830307885740342,0.3181171250646183,0.0,0.0,0.36709910451721595,0.0
46910335_pool0,0.00034559559003592694,0.0,0.08758208639687998,0.0,0.017755647504392808,0.002389775885763363,0.22347153024895283,0.00013308612843450745,0.0,0.003588760496110726,0.0,0.0,0.0011309629581520136,0.0,0.33174217899933656,0.0,0.0,0.08652375361370691,0.005455373696594954,0.002918760376953389,0.09480776737498364,0.0,0.0,0.02848320693688795,0.23528047365476623,0.18100148301226304,0.0,0.042002701492605786,0.0,0.0,0.22599896560792912,0.11166514612115891,0.007656272432109953,0.0,0.0,0.0,0.046458277685745696,0.0,0.0,0.2921501121355584,0.0,0.0,0.3290723764361187,0.0
50108750_pool0,0.0003531085376454036,0.0,0.07380690803598186,0.0,0.011379828902990741,0.0017917811377137433,0.20571722835141748,0.0002661722568690149,0.0,0.008866349460979441,0.0,0.0,0.0014881047394061943,0.0,0.2954592524536151,0.0,0.0,0.09458233850910118,0.003332602340900511,0.002018799981132326,0.10661361624532563,0.0,0.0,0.0313064576100777,0.21661321762899127,0.2219203843440781,0.0,0.04472351162440803,0.0,0.0,0.305025977740905,0.11586673951655156,0.003661695511009108,0.0,0.0,0.0,0.02877245606674023,0.0,0.0,0.31916166473557384,0.0,0.0,0.363324983859679,0.0
50106442_pool0,0.00018031074262744016,0.0,0.06005280544401644,0.0,0.008210964121057204,0.0020024500623519502,0.21916662179988375,0.00011261133944458322,0.0,0.0,0.0,0.0,0.0003544804431418378,0.0,0.29537332651764425,0.0,0.0,0.09458233850910118,0.0035834426198938993,0.002158908542102777,0.10591219761011261,0.0,0.0,0.03675497294015316,0.22227275034612198,0.2299717689471706,0.0,0.045775192661136756,0.0,0.0,0.2849399645673376,0.12260314743332007,0.006182083330275118,0.0,0.0,0.0,0.04091496046187831,0.0,0.0,0.3177285948576294,0.002200019734045776,0.0,0.35999515631406553,0.0
39800111_pool0,0.00012772010936110346,0.0,0.05604198436922137,0.0,0.00415520445569299,0.0017090897255293946,0.22543737304495307,0.00017062324158270185,0.0,0.0008444142343789943,0.0,0.0,0.000631244872853604,0.0,0.29198790278906367,0.0,0.0,0.09373406641484915,0.0016916116357192188,0.001930064922138374,0.10287670569527513,0.0,0.0,0.03157486388295209,0.23528047365476623,0.23084172446325946,0.0,0.04347282073481629,0.0,0.0,0.2999060365955558,0.1181790056257747,0.004803003202752207,0.0,0.0,0.0,0.03589957821171258,0.0,0.0,0.3259177289290903,0.004312038678729721,0.0,0.355536553705397,0.0
41285665_pool0,0.00033056969481697366,0.0,0.07780879841957809,0.0,0.015465184905735072,0.002546751402400005,0.22790671375049917,0.0,0.0,0.005277588964868715,0.0,0.0,0.0011452470406442547,0.0006517559694635313,0.32700309637829017,0.0,0.0,0.088644433849337,0.004456780936856844,0.003148575715792843,0.09991419308265535,0.0,0.0,0.028038941655652856,0.22510249201790253,0.18712744125658604,0.0,0.043430276943828165,0.0,0.0,0.23628912602767177,0.10939772734932371,0.006942955124770517,0.0,0.0,0.0,0.050417789988508106,0.0,0.0,0.29574001479380635,0.0,0.0,0.34473102086370094,0.0
99746564_pool0,9.015537131372008e-05,0.0,0.08972676074542188,0.0,0.012732291363277982,0.002130790770595894,0.2185861107707561,8.872408562300497e-05,0.0,0.011610695722711173,0.0,0.0,0.001890908213525519,0.0,0.3250672061584335,0.0,0.0,0.08991684199071502,0.004001035449646886,0.0029191318208833653,0.09588762608314218,0.0,0.0,0.027417956933589487,0.24171592557964242,0.21490946922222806,0.0,0.04352860021689599,0.0,0.0,0.2517743926946576,0.12311758114599372,0.007466054483486103,0.0,0.0,0.0,0.04725018014629817,0.0,0.0,0.2982259065839575,0.008888079725544935,0.0,0.34320988519401413,0.0
94144536_pool0,0.0006461134944149938,0.0,0.0625444485132801,0.0,0.011293432087636822,0.0027465730868958425,0.21525210869309502,0.0,0.0,0.0,0.0,0.0,0.00047437824008687114,0.0,0.29171436208381124,0.0,0.0,0.08525134547232886,0.005063809268720456,0.002194052986437632,0.10139676672137686,0.0,0.0,0.03482729458617733,0.2054311197743304,0.22054002419361796,0.0,0.04872401836769911,0.0,0.0,0.2896060698490471,0.12205525194020941,0.00565898397155953,0.0,0.0,0.0,0.043818602817237415,0.0,0.0,0.30273229329735407,0.0002640023680854931,0.0,0.36293275745159126,0.0
24310553_pool0,0.0002629531663316836,0.0,0.07277199113253524,0.0,0.009184453828346484,0.002295071225701245,0.23279740394405068,7.848669112804286e-05,0.0,0.003166553378921229,0.0,0.0,0.0007824321744492697,0.0,0.31407260018864547,0.0,0.0,0.0950064745562272,0.00375389895594705,0.0026149358816187494,0.10416176405303229,0.0,0.0,0.035673000721427435,0.23094458234307466,0.21204948007860036,0.0,0.044376916503326536,0.0,0.0,0.2724022102180039,0.11979634176123166,0.005896756407339343,0.0,0.0,0.0,0.043818602817237415,0.0,0.0,0.31330927266585484,0.0,0.0,0.343814291897574,0.0
35072859_pool0,0.0002779790615506369,0.0,0.05467448825529675,0.0,0.007175007137427183,0.0016759878582520479,0.21770965289460445,9.554901528631304e-05,0.0,0.002111035585947486,0.0,0.0,0.0007336146558255142,0.0,0.2806647241597323,0.0,0.0,0.09585474665047923,0.00164821844298686,0.0015683360377762143,0.10162239975435299,0.0,0.0,0.023087427958322467,0.21497012509626448,0.24799428943861432,0.0,0.04086051932154334,0.0,0.0,0.2946217086373246,0.11647577430709087,0.005278548074311831,0.0,0.0,0.0,0.030620228474696025,0.0,0.0,0.3339618012172388,0.0004400039468091553,0.0,0.35744095660870284,0.0
