Cell,AEBP2(+),ARID3A(+),ARID5A(+),ATF2(+),ATF4(+),ATF5(+),ATF6(+),ATF7(+),BCL11A(+),BCL6(+),BCLAF1(+),BPTF(+),CHD2(+),CHURC1(+),CLOCK(+),CREB1(+),CREB3(+),CTCF(+),CUX1(+),DLX1(+),E2F6(+),ELF1(+),ELF2(+),ELK1(+),ELK4(+),EP300(+),ERF(+),ETS1(+),ETS2(+),ETV6(+),FLI1(+),FOSL2(+),FOXJ2(+),FOXJ3(+),FOXO3(+),FOXO4(+),GLI3(+),GTF2F1(+),GTF2I(+),HIVEP1(+),HLTF(+),HSF2(+),IKZF1(+),IKZF2(+),ILF2(+),IRF1(+),IRF2(+),IRF7(+),KLF13(+),KLF7(+),LHX6(+),MAFB(+),MAFK(+),MAZ(+),MECP2(+),MEIS1(+),MESP1(+),MGA(+),MLXIPL(+),MSX1(+),MXI1(+),NFATC3(+),NFE2L1(+),NFE2L2(+),NFIA(+),NFIB(+),NFIC(+),NKX6-2(+),NR1D1(+),NR2C2(+),NR2F6(+),NR3C1(+),NR3C2(+),NRF1(+),PBX1(+),POU2F1(+),POU2F2(+),POU4F1(+),POU6F1(+),PPARD(+),PPARG(+),PURA(+),RFX3(+),RFX7(+),RUNX2(+),RXRB(+),SETDB1(+),SMAD1(+),SMAD3(+),SMARCC1(+),SMARCC2(+),SOX10(+),SOX15(+),SOX9(+),SP3(+),SRF(+),STAT1(+),STAT2(+),STAT4(+),TAF1(+),TCF12(+),TCF4(+),TCF7L2(+),THAP11(+),THRB(+),UBP1(+),YBX1(+),YY1(+),ZBTB11(+),ZBTB20(+),ZBTB25(+),ZBTB7A(+),ZEB1(+),ZFP69B(+),ZNF264(+),ZNF37A(+),ZNF407(+),ZNF536(+),ZNF580(+),ZNF785(+),ZNF83(+)
89001223_pool1,0.023638662350302698,0.0,0.05009248359021634,0.16925141841172817,0.0,0.0,0.06574223170321451,0.268207317490898,0.00041823690184424674,0.0643948971791456,0.05443009909508315,0.03627437962439943,0.09391559659741898,0.013928627066744385,0.0683251424567576,0.0473700620961886,0.0,0.1207193822872171,0.03414635044986365,0.0,0.18637509085899578,0.06266787178749278,0.05676456757812575,0.00023735557000542556,0.0033527324570278567,0.08914992229491646,0.0,0.0,0.003918228550669513,0.03947821549303391,0.0,0.06101624951198843,0.0035205654631352335,0.16733432970374817,0.2420136742992164,0.0,0.0,0.0,0.011828532465939198,0.13773558916362946,0.07865543457005013,0.0,0.0001982546055701297,0.28997135490387627,0.00017602175603439115,0.06303194508850375,0.0,0.0794418404258574,0.00036524860364918417,0.14193736045616198,0.0,0.0,0.0,0.0008364057340110602,0.07623389270063238,0.03994794337408428,0.002725995723548198,0.02315134375552988,0.0,0.0,0.3145707672479537,0.004805437424216287,0.0,0.06716565078873657,0.1992541152113445,0.05609237970200415,0.0007465516753761899,0.0024844370288286716,0.0,0.0378705283973817,0.0,0.0073351667766192955,0.0,0.06582360905197783,0.2266196123848207,0.0772255537331341,0.0,0.0,0.0009145195119172613,0.14980446971785388,0.0,0.004681837701048082,0.21470403822309542,0.057816710483972446,0.0,0.0,0.005011778471741091,0.1451360542076876,0.0,0.0,0.01428461792303097,0.0,0.0,0.1202038598254921,0.12394974019427475,0.0,0.024575115531790225,0.008131345367603507,0.0,0.04630431941924126,0.16158357849497362,0.34714478131524035,0.26183391582386806,0.0,0.37018907354377345,0.020987170112962396,0.004263363451383406,0.026037010399285014,0.014216777314663673,0.5401434867416762,0.03032877064489218,0.0,0.17754859629806413,0.0,0.0,0.08044110705009141,0.224220483605353,0.0,0.0,0.0,0.0010768107606248768
50102376_pool0,0.025760476118531085,0.013211738919899086,0.16260973902461517,0.14275569698568444,0.0,0.0,0.06153733851563967,0.23304851472882493,0.001574583871108693,0.13066332105098175,0.0443146901466962,0.04476554411355605,0.07268710036090417,0.015372895954157249,0.07178946170828217,0.041249130165454374,0.0,0.12945457787329684,0.05714163463018024,0.0,0.12066185090725638,0.07505674188960365,0.07257878313331832,0.0007335145024866464,0.007261366113695436,0.08723402892343685,0.027850766035793843,0.0,0.002839362004419532,0.14058621732283358,0.0,0.10350666261324425,0.0,0.18481686131242414,0.18165008729835408,0.0,0.0,0.0,0.06372557626615025,0.1461336773900035,0.05047857504359373,0.0,0.0,0.2522499509641437,0.0003800469732560718,0.13763106978243508,0.0,0.1123751724943343,0.0028397525839750663,0.13227755015971374,0.0,0.0,0.0,0.0009483960957450446,0.070617027818357,0.041452597723878444,0.002614160001556477,0.030868458340706506,0.0,0.0,0.255411894453331,0.002160834278003297,0.01122006863038025,0.06952697412718098,0.18215228242588494,0.04973519566471222,0.03704427049271838,0.0,0.0,0.04704624822890638,0.014333074352991398,0.008967591437063542,0.0,0.055546868367951883,0.17529019831555007,0.05021233942794238,0.0,0.0,0.006878817826700711,0.18444134132891837,0.0,0.006034205841908632,0.18478534026543714,0.029484973603851924,0.0,0.0,0.004642358024669788,0.16644641974072164,0.004929372531643092,0.0,0.01980137104825661,0.0,0.0,0.11156327954256874,0.08499751556987754,0.0,0.04023431285495728,0.008458766629741255,0.0,0.04715621654846907,0.13663245352357012,0.3081976603317232,0.2594532712461741,0.0,0.29698184893767204,0.018477089392052868,0.0,0.032440748153389445,0.013488490529130441,0.4834358279969308,0.02585527202663542,0.000815909662367572,0.13861804057189067,0.0,0.0,0.0785146797820264,0.19514378267614088,0.0,0.0,0.0,0.00536567901040366
50108912_pool0,0.02750705505960633,0.0,0.03528303016167639,0.17375051165251432,0.0,0.0,0.06552273434845494,0.2397225023801131,0.0,0.0623645784436669,0.056028412135547705,0.041662332486109385,0.0876164885218636,0.014687480210978262,0.07354656151717448,0.0450288817446609,0.0,0.1230250768248215,0.04998624136348128,0.0,0.1768715021051639,0.05664771641764673,0.05429707349712256,0.0,0.0040774772550695925,0.09941940226987249,0.0,0.0,0.0019001102704587752,0.026639914306822127,0.0,0.03429708522816933,0.004429850582752943,0.16268554312864322,0.17302712406899548,0.0,0.0,0.0,0.04236104634933874,0.15233460331971196,0.07207710356196168,0.0,0.0007615576180330916,0.2234371353010516,0.0006347451202452287,0.06207484397002322,0.0,0.009628776294405183,0.0014284695729948344,0.09924495492380712,0.0,0.0,0.0,0.001346482911744787,0.08377315512635367,0.016714926864395924,0.0021761367570889037,0.02172977001615524,0.0,0.0,0.2681569218621971,0.0,0.0005422604790636178,0.05662771284029651,0.17014077500171743,0.049126239764477976,0.01868989775522599,0.0,0.0,0.05430839806401938,0.009733654971061321,0.005265311992659342,0.0,0.08157481838753117,0.21060714500979652,0.08744184757713024,0.0,0.0,0.00670388208239086,0.149515829121095,0.0,0.00630824064160293,0.18765295079296582,0.04999775055783397,0.0,0.0,0.003284454906391898,0.08289844940699857,0.0,0.0,0.013480065359600096,0.0,0.0,0.10463671248531745,0.11031748258276702,0.0,0.011578433278561883,0.008058435918324289,0.0,0.0461388153319324,0.1901336570560365,0.32501091975015844,0.23617105789069173,0.0,0.32822984756889256,0.02894279095481793,0.0,0.030436778747967273,0.015284407209148206,0.48820089368330416,0.031158890548517098,0.0,0.13280668518178754,0.0,0.008829790657436174,0.09800374538421652,0.22582835625320216,0.0,0.0,0.0,0.0020461798072717386
50402693_pool0,0.021289704641284168,0.0,0.09107326840325446,0.14234076126937972,0.0,0.0,0.05944199583925709,0.22866905994617964,0.0,0.06967552643495661,0.045575766230444646,0.04329010640839614,0.08729417126836282,0.016058311697336236,0.07409933447488302,0.03880988458944845,0.0,0.12684529805655317,0.03907683732564307,0.0,0.1964214172472191,0.05586714119024816,0.04769915029400004,0.0,0.003611119732851432,0.10246086123629865,0.0,0.0,0.0019387337267234139,0.04391938671210358,0.0,0.05887346694793216,0.001025860134953313,0.1698973890387462,0.15571420945907016,0.0,0.0,0.0,0.04981126449545507,0.16808910240675307,0.05444937057856331,0.0,9.519470225413644e-05,0.21448897793859825,0.000430719903023548,0.0802819880543756,0.0,0.02543027181255737,0.001337663162233909,0.09909545339123815,0.0,0.0,0.0,0.0007306279747006466,0.07233438308316323,0.04104013406493438,0.002567561784059927,0.05239514639409394,0.0,0.0,0.2686975389477602,0.006224492770964721,0.0008910830094554187,0.05469793907242136,0.1671974705011912,0.0485419856475582,0.01922991843107177,0.0,0.00155383491892555,0.0426071408630393,0.021767019633087685,0.008085602509900962,0.0,0.08836344309550671,0.2177117886862561,0.08223673012556725,0.0,0.0,0.0034571447702222372,0.16885474910393936,0.0,0.008213660368862025,0.1884285802746851,0.04192560864588431,0.0,0.0,0.0008806379206032912,0.09122666771891985,0.0,0.0,0.014551968999104384,0.0,0.0,0.11441890702915,0.10599191551318908,0.0,0.01678240146797751,0.008339958316509138,0.0,0.040240743609994946,0.17231502830051876,0.33777885682862313,0.23924360883511359,0.0,0.33576068624643257,0.02401879074701106,0.0,0.02742378377716177,0.014599589247873346,0.4986551969651271,0.027651753348452678,0.0,0.14777110980220987,0.0,0.020792732838478732,0.09952354967043704,0.21261402163712276,0.0,0.0,0.0,0.004264170612074511
89903942_pool0,0.02497720503093722,0.0,0.0,0.164415117950812,0.0,0.0,0.06269163805050898,0.2291424071814513,0.00036532741426154085,0.05432635634201913,0.050964570762457695,0.046710095891529045,0.09235446020081448,0.015397375087842212,0.07252522627176462,0.0470337481157866,0.0,0.1278907418683773,0.05141565990831402,0.0,0.18533966002163527,0.045675855099684394,0.046622308997530934,0.00020732866054690787,0.0040711751263909695,0.10208615797038897,0.0,0.0,0.0019178312248921787,0.010720941123477198,0.0,0.02569405719985238,0.007367540969210158,0.15884744159469694,0.16319487043230158,0.0,0.0,0.0,0.015508520344231391,0.15882637484125925,0.06485082457069656,0.0,0.0006593114563527227,0.22011868621564584,0.0004107174307469127,0.09317164044337657,0.0,0.008816113305678615,0.0010689660947132836,0.09285663928643963,0.0,0.0,0.0,0.0007628103973957942,0.07625620614815751,0.013095721171474037,0.0024743653490668263,0.05929993312819934,0.0,0.0,0.2737511677913779,0.007643548117713155,0.0005248193525440278,0.05634775094742231,0.16905172865281282,0.04934717276229756,0.0064713310679975706,0.0,0.014258720432493283,0.04482921652332288,0.006096904762093356,0.004844848708390052,0.0,0.0867908862716014,0.2348099592373319,0.08677849270363902,0.0,0.0,0.0017586841815638607,0.17000931149097484,0.0,0.00514652910017613,0.190164971194099,0.048057597759203576,0.0,0.0,0.0012411480784811915,0.07370551293354696,0.0,0.0,0.01846206525437994,0.0,0.0,0.11138775230846273,0.1172659109225752,0.0,0.012605643195720955,0.008532088635187536,0.0,0.03965507164273557,0.17700283053705967,0.3440670948922829,0.24320366062645027,0.0,0.3377997606464376,0.027397595273775152,0.0,0.028388978160299595,0.01343945059331828,0.4979834509812048,0.03119036475959578,0.0,0.15061304919119053,0.0,0.016731552212559557,0.08904511488915941,0.22136699967494472,0.0,0.0,0.0,0.004276639294753938
15218541_pool0,0.025321085359355032,0.004804268698145123,0.06919047784344023,0.17592850293865323,0.0,0.0,0.06314861206268839,0.240221352237231,0.0,0.0755545514533506,0.04855877350531136,0.047360677178370544,0.09518028686196588,0.013316648724620291,0.07027546876595658,0.04352074855175456,0.0,0.11801266467965708,0.04456529852353558,0.0,0.12589417946248552,0.053077460903061834,0.05583992983277754,0.0,0.0048657715469594435,0.09641432996240115,0.010127551285743214,0.0,0.0019430660352733964,0.04409790507066503,0.0,0.054367177478268615,0.004849520637961117,0.17512345285643077,0.1789729101166227,0.0,0.0,0.0,0.04846256832774459,0.14398295260926675,0.06616335258010823,0.0,0.0,0.23042966700022796,0.0007560934520568166,0.06607791091222534,0.0,0.06702849140558795,0.001310756044707955,0.10911594104215554,0.0,0.0,0.0,0.002119933662493256,0.06611311733505155,0.015218717284955361,0.002688717149550958,0.03330544189392018,0.0,0.0,0.27294892669573373,0.00170931666767425,0.00037577699864934917,0.054281620599704955,0.16723207986605457,0.05996734544529933,0.02418755711990197,0.0,0.01882882313521549,0.04814470174877535,0.0,0.007758888586932521,0.0016130930155367654,0.07661347542881355,0.19645701337222363,0.07259701969119212,0.0,0.0,0.004774797595378833,0.14114525181508777,0.0,0.0051614147229453716,0.1861433588562338,0.04567936389604082,0.0,0.0,0.0043238342570779175,0.12328498907796046,0.0,0.0,0.022123212861908634,0.0,0.0,0.1190191917106671,0.11264409360572301,0.0,0.017276566071019434,0.00775538286396915,0.0,0.04082720686080899,0.15971187967882722,0.33872453621192566,0.23502552839394397,0.0,0.31908028394748955,0.017622314297241513,0.0,0.030739462927181046,0.015530279598937467,0.516169975664379,0.02508439803293345,0.0,0.15349841883645973,0.0,0.0161784551400766,0.07877114096706143,0.21637036564161177,0.0,0.0,0.0,0.005017938144511925
43485807_pool0,0.028369278632561157,0.0,0.0445266520801923,0.15366001798492585,0.0,0.0,0.06438310637937199,0.2560660788969611,0.0008213568072362918,0.05799333244027708,0.048313309934923325,0.036234087470212124,0.10126363696408268,0.01681716484157011,0.07951029000720126,0.04420086686679249,0.0,0.12722442174290505,0.028952634110336217,0.0,0.227054623331811,0.056053737130417516,0.06663999330541491,0.00046613202302270317,0.004392583689000783,0.12129186368858828,0.0,0.0,0.0017276647908392743,0.029286457735071523,0.0,0.036075143037852385,0.0,0.173028067638298,0.16980847224816772,0.0,0.0,0.0,0.03601130995185933,0.1792341656386445,0.053267036334902956,0.0,0.0,0.23114556362528021,0.0006080751572097149,0.0738681654731551,0.0,0.005409887710302786,0.0004485839861743244,0.10392202393047544,0.0,0.0,0.0,0.0007506332644841166,0.0737680602552187,0.0379466566228539,0.0031174207505192215,0.04995816284088027,0.0,0.0,0.27119196091146996,0.0046764323926937025,0.0006532494660064635,0.07193469276421083,0.17404250742043118,0.07045650193517823,0.004698241618286375,0.0,0.0,0.05007449921054012,0.010803287385463666,0.008590259998776738,0.0,0.10422860805336674,0.21826814807643485,0.07682828316647158,0.0,0.0,0.00103276912337707,0.17231843626504578,0.0,0.0058713706908185455,0.18348902484560894,0.04165971253223312,0.0,0.0,0.00013045964713863075,0.11448517611627725,0.0,0.0,0.017941119162987833,0.0,0.0,0.11478272501924705,0.14557165143948744,0.0,0.013401285039731276,0.007346167009791644,0.0,0.04683837902486606,0.17768186424312807,0.36029083298145437,0.22998788902688583,0.0,0.3664912986296599,0.028850083709068775,0.0,0.030794118532026904,0.017849778696497738,0.5206310911767138,0.022417757309582884,0.0,0.1546595690284339,0.0,0.03586476276182492,0.09040727165962763,0.23177145355656847,0.0,0.0,0.0,0.0017875058626372954
43485807_pool1,0.027686072667823112,0.0,0.0443720456493583,0.1426105127552939,0.0,0.0,0.06462685246313767,0.25001830533861397,0.0011589697280021296,0.05707451952188087,0.047948544056005876,0.040084144119275855,0.09734006692833265,0.015862478627856523,0.08038512117927135,0.0411694349684547,0.0,0.12456504539485702,0.035562572717138564,0.0,0.23053886069596946,0.05306229053776463,0.06575546263600117,0.0006577323024246732,0.004329562402214544,0.12436240965723312,0.0,0.0,0.0016406734557004078,0.027374973185190565,0.0,0.039508211382623344,0.0,0.17114171654227128,0.16640864745322811,0.0,0.0,0.0,0.03167418138101496,0.17873330124141038,0.05772210317617906,0.0,0.0,0.22470128248055007,0.0006694160721913967,0.06166465777638871,0.005782337452579314,0.0,0.0009417082262950356,0.09969911799724225,0.0,0.0,0.0,0.0007384561315724392,0.07620710863255514,0.0353687587544535,0.0032106171855123223,0.05787835938882469,0.0,0.0,0.2824286634479367,0.002934864467138806,0.0007785084655562466,0.06654373617077984,0.16987284801620145,0.07982367327902756,0.010107768508234997,0.0,0.0,0.05112627756955233,0.01770241645835878,0.00879358769712246,0.0,0.1044693336444001,0.2164373998033069,0.0743661780315297,0.0,0.0,0.0,0.16423649955579742,0.0,0.007258635939079736,0.18149641460242733,0.04467304239630093,0.0,0.0,0.0005786949889523476,0.12221780208376226,0.0,0.0,0.01826660106397877,0.0,0.0,0.11930114614885796,0.15523655682373025,0.0,0.01307145975468301,0.007473862004471413,0.0,0.0454481346745668,0.1685700742131204,0.356865109273355,0.21614334725645848,0.0,0.364771861318981,0.02261332295853882,0.0,0.031194449570179066,0.018730433872040576,0.523266504341562,0.02319275126051497,0.0,0.15672643899613534,0.0,0.04522901124131895,0.08523186160363191,0.2291772074594895,0.0,0.0,0.0,0.0018664719850831194
51668135_pool0,0.027674547475938043,0.0,0.1388303788705639,0.18994935619440104,0.0,0.0,0.06732344162690822,0.28328041142142324,0.0009045002877234011,0.10654373288828584,0.04807600694157958,0.034876704936527246,0.08735363165956,0.01674372744051522,0.07761234535835802,0.05480048179600497,0.0,0.12292488376221272,0.050157305442407325,0.0,0.12485272198913384,0.059683435614725625,0.06802134091578892,0.0005133171664575167,0.015070841904104886,0.09977965307034278,0.0,0.0,0.0029797345265033344,0.14509354279708822,0.0,0.07481577372581037,0.0,0.19010019716003615,0.19667993419501154,0.0,0.0,0.0,0.03124439819092784,0.15398131050578995,0.05162939849815206,0.0,0.0,0.2582792196059464,0.0009970394933695717,0.13296577893517414,0.0,0.12381528209774785,0.0,0.13327846404782445,0.0,0.0,0.0,0.007029599674354608,0.08988031463610265,0.05707682356002502,0.003583402925484725,0.02254209786722646,0.0,0.0,0.2729925635603995,0.0,0.0,0.07381513027219036,0.20530172989086307,0.060879977497509015,0.017259451568087066,0.0,0.0,0.044763915869026165,0.0,0.007301696752602107,0.0,0.06840096298906916,0.204240462787678,0.052333989621330804,0.0,0.0,0.002588061949077707,0.1645251401525563,0.0,0.0048273581119318365,0.20633122355361938,0.04406836412207439,0.0,0.0,0.00013803102633187586,0.18539436563611356,0.009809573769352087,0.0,0.011603474159229275,0.0,0.0,0.12123377011993793,0.10135814603408058,0.0,0.05119799526182232,0.013358134536089732,0.0,0.050792539498889296,0.16606574286136508,0.35243830962704736,0.26843214650122965,0.0,0.33613256556545573,0.018382171938462106,0.0,0.040071670400644965,0.016899196061993693,0.512933342974556,0.027820561025434554,0.0,0.16239580689500507,0.0,0.0,0.07020566884316697,0.21914306226856492,0.0,0.0,0.0,0.0003945206029244167
51668135_pool1,0.023766118660585464,0.0,0.12376815886448447,0.17835749114855357,0.0,0.0,0.0668049423731414,0.28132501808214655,0.0007860838155144879,0.104048120791281,0.05044350147865527,0.035811530297145684,0.08309122237209575,0.01772289278791377,0.07622568674040238,0.05497997327020989,0.0,0.1207404944503087,0.054917708621918034,0.0,0.11919046063944079,0.054401459253259656,0.06105860834038288,0.0004461140833836914,0.014150713440276373,0.09935406921385358,0.0,0.0,0.0026884710264683163,0.14432554160976344,0.0,0.07998860596393224,0.0029610053895243356,0.18511489985259932,0.19325007728037047,0.0,0.0,0.0,0.04066630542937491,0.16071858478861697,0.05280697916078301,0.0,0.0,0.26090089607559463,0.0009750540965061333,0.13196717464007277,0.0,0.11897688474736695,0.0,0.1295828536167513,0.0,0.0,0.0,0.0070601370202436845,0.08957036912424654,0.061147737438457514,0.003643980608230241,0.03696091722374068,0.0,0.0,0.273695352590447,0.0,0.0,0.06520764338327029,0.20064042083295694,0.05202739428483607,0.019013364358316822,0.0,0.0,0.0451427014175035,0.0,0.008278498917784097,0.0,0.0681179445381012,0.19819429790891188,0.05034212860897206,0.0,0.0,0.0020854463636244087,0.15759776583034338,0.0,0.0044636048146777145,0.203778012669376,0.04777678804456458,0.0,0.0,0.000731557816222779,0.18906681086137442,0.012377180326430821,0.0,0.012501836361318977,0.0,0.0,0.12142239645618588,0.11207945133597717,0.0,0.0491700765528436,0.013113444372665503,0.0,0.0502858911761826,0.16590333808058746,0.3520195985016515,0.26487394763192773,0.0,0.3206862190676853,0.017388081617783414,0.0,0.038591569343712516,0.01760749054221144,0.5024736154192532,0.02920941652092913,0.0,0.156987133772923,0.0,0.0,0.0698715964297887,0.21866051428016695,0.0,0.0,0.0,0.0011117900810413378
36830117_pool0,0.028554562040401653,0.02094802454411807,0.058286624424418385,0.1505518043876728,0.0,0.0,0.05824886646300931,0.23900289341632028,0.001030475258158415,0.05844802301270825,0.03820584049264296,0.04853731796129608,0.09335023450091672,0.014834355013088047,0.07183420070120464,0.037640542530988245,0.0,0.11400071674834113,0.04642742071855206,0.0,0.22633676797663008,0.06050764979063132,0.05433657338354836,0.0005848098080254159,0.005344197361613828,0.0962313773186979,0.044159102297395045,0.0,0.002018631200177544,0.026704889707570477,0.0,0.005031345801492006,0.001443712949147527,0.15157935238365033,0.17644679652607936,0.0,0.0,0.0,0.05086268960353855,0.15128174019263133,0.05239893577904112,0.0,1.7628648565580824e-06,0.23575054236971,0.0003213730545779414,0.10035297285290033,0.0,0.0,0.0007863244308985972,0.10166556914553114,0.0,0.0,0.0,0.001129216789276659,0.06110006603205027,0.03423448369235733,0.0026048403580571674,0.0,0.0,0.0,0.2939445940388135,0.008224070759564788,0.0,0.049353371085344724,0.17465362017122088,0.07813274924398572,0.024151433037007168,0.0,0.031716512756892114,0.04384535293785439,0.014760927318752334,0.008047279532757383,0.005484516252825001,0.0790884444315659,0.22193337260940094,0.08058795488804993,0.0,0.0,0.0,0.12642458138038537,0.0,0.010218195979147356,0.1919115997613544,0.04702129048167654,0.0,0.0,0.0038535461546749788,0.12194020787275453,0.0,0.0,0.025746819661295085,0.0,0.0,0.11718010618658702,0.13713758829301068,0.0,0.012486284071201123,0.007017041414984254,0.0,0.0353197185132134,0.16095478657484624,0.3505512071545435,0.23541298762696727,0.0,0.3692699099806373,0.01859870704116625,0.0,0.024440567919838844,0.015179964822280862,0.547160436508982,0.023051239522519678,0.0,0.14795650129720955,0.0,0.024363244620032417,0.09030516441213408,0.2096139555416812,0.0,0.0,0.0,0.008147951963944236
82317494_pool0,0.02413898958778623,0.0,0.0199748869961532,0.14172590167129365,0.0,0.0,0.06091687530028275,0.24977242308110167,0.0,0.06750046932029577,0.049877796187169976,0.04670966681009941,0.08858225904405569,0.013341127858305256,0.07507058007435218,0.04254624031681321,0.0,0.11936956597574162,0.055173190361548594,0.0,0.1569966800561943,0.04988716190535028,0.044661079710534624,0.0,0.004461907104465645,0.10224114987948928,0.0,0.0,0.0018721759931892691,0.011565621333205706,0.0,0.04366512041128934,0.007367540969210158,0.16869926968921764,0.1653073585264586,0.0,0.0,0.0,0.01143424805040789,0.14804821346054614,0.06689173726586772,0.0,0.0003737273495903135,0.2085865570106205,0.0006667490758878453,0.06255339452926349,0.0,0.0023237281581145303,0.0012184940901047252,0.09225131090831011,0.0,0.0,0.0,0.0007619406021878172,0.07585031716787162,0.020623182947203205,0.0018406295911137407,0.0986978339051537,0.0,0.0,0.27346871062477496,0.007063025475861523,0.00025051799909956606,0.06639322621030565,0.16480107506261615,0.054519203974279846,0.005202785095995568,0.0,0.0,0.044542958202163,0.0,0.006536208602969281,0.00742022787146912,0.08894751030404448,0.23318422325461197,0.08778139480550701,0.0,0.0,0.004260008008903141,0.13508379928315148,0.0,0.002752560747347709,0.18843257785936843,0.045989933402802274,0.0,0.0,0.004423484778696164,0.0763670502779069,0.0,0.0,0.013194370218157678,0.0,0.0,0.10808786514154808,0.10807072692562182,0.0,0.012192899064147054,0.007402286686196867,0.0,0.04316014404518638,0.1741286198955084,0.33945053404542713,0.23518418237768865,0.0,0.34696937716012555,0.021103373209479526,0.0,0.030211241782683734,0.015481668537457447,0.5002056593303545,0.03189207559622396,0.0,0.1639478403589809,0.0,0.03229994388881491,0.09369251877498808,0.2249922516942404,0.0,0.0,0.0,0.00560069976073498
82317494_pool1,0.02315778855052543,0.0,0.013753200882597285,0.15804946570745398,0.0,0.0,0.06401922993464644,0.22057885686284603,0.0,0.06819892514626509,0.0488243965033257,0.045145874542003785,0.08501548550624682,0.012753628649866124,0.07365470554344843,0.042485035838018236,0.0,0.11666324197843764,0.06803065964075249,0.0,0.1686477162624902,0.056719511991373504,0.04757721436907045,0.0,0.00409008151242684,0.10017970955155772,0.0,0.0,0.0020556646432641707,0.030666262857910142,0.0,0.030801233333854892,0.003310730435531147,0.1696090972254925,0.1626193965305255,0.0,0.0,0.0,0.011959960604449631,0.15277933785578351,0.07205733891217828,0.0,0.0002891098364755255,0.2156807878692449,0.0005093962939783138,0.06255339452926349,0.0,0.0163842171169354,0.0010880547749760208,0.09226765122796252,0.0,0.0,0.0,0.0007584614213559092,0.07470013817461073,0.03227528131237302,0.0020316822828495974,0.05056740872918369,0.0,0.0,0.276551233685661,0.0015158091203903723,0.00033138140387221085,0.06455040854649306,0.16963591071183656,0.0571511786413746,0.008586188894712738,0.0,0.01882882313521549,0.044578068283217316,0.012461217627787296,0.006825987736230309,0.010485104600988974,0.0778201052307753,0.2264605118996956,0.08580423840081838,0.0,0.0,0.003879801160267307,0.12527001899334989,0.0,0.005765485702511936,0.1903019223055126,0.04715691091692997,0.0,0.0,0.004338511370556841,0.07827634560034206,0.0,0.0,0.015285800041514802,0.0,0.0,0.11261442428775789,0.12140101464519222,0.0,0.012855405407416884,0.007589097195451553,0.0,0.04253430481162583,0.1637414197951936,0.3405073081788678,0.23890947449022484,0.0,0.3313918798073196,0.0336366103648726,0.0,0.02746650535062038,0.011757423416692513,0.5033870680372481,0.031895715532119236,0.0,0.14671592617016013,0.0,0.025520943319557458,0.08398656541441078,0.21767013121471218,0.0,0.0,0.0,0.009348753165275751
82317494_pool2,0.022042212610931918,0.0,0.020367835592798835,0.12975354650231993,0.0,0.0,0.062305159550588254,0.21246287096438646,0.0,0.06612188781451536,0.05177966078904395,0.04646595362844096,0.0870609019893246,0.015862478627856523,0.07720621371602626,0.04315499596897985,0.0,0.13016902647879317,0.06460776439955779,0.0,0.19085349340116628,0.05041065457521143,0.04959019193950307,0.0,0.004266541115428307,0.10037007572894044,0.0,0.0,0.0018766579046811162,0.023829196650628767,0.0,0.04060521412440309,0.0026112803435175244,0.1666393557901821,0.1671993197322223,0.0,0.0,0.0,0.018662795668481842,0.16044409794102119,0.07427864896891917,0.0,0.00045658199784854333,0.21756183960926856,0.00023736267101607292,0.06207484397002322,0.0,0.0,0.0014634654868098528,0.1044372494108617,0.0,0.0,0.0,0.0007567218309399553,0.07456120870837155,0.0375283737940288,0.0022506939050833843,0.06011226097927057,0.0,0.0,0.26821161548843425,0.008643337112013188,0.00022990575866732333,0.06480429948504526,0.16726220713375384,0.056573561337552834,0.01779907650416806,0.0,0.0,0.04821058655936361,0.0,0.006307415694505762,0.0,0.08558837600534962,0.23297505302821572,0.08957203928358332,0.0,0.0,0.003398209361075942,0.18040037297429418,0.0,0.004517619551424215,0.1945054608662236,0.04482532267663402,0.0,0.0,0.0037425073555180685,0.08071924820176758,0.0,0.0,0.014596790066239216,0.0,0.0,0.10831423006768696,0.11833459701304806,0.0,0.012002135461069164,0.007967718296112723,0.0,0.044634697454656015,0.1764739864501647,0.34041049079723334,0.24180401477779653,0.0,0.3380486448801129,0.028777707318016574,0.0,0.027723050064200686,0.013582750538794637,0.514728185388721,0.032141601421219856,0.0,0.15031621950587484,0.0,0.017432751954281688,0.08595002012313689,0.23009167517822288,0.0,0.0,0.0,0.008186043250020718
