Cell,ARID3A(+),ARNT2(+),ARNTL(+),ASCL1(+),ATF2(+),ATF4(+),ATF6(+),BACH2(+),BCL6(+),BCLAF1(+),BHLHE40(+),BHLHE41(+),BPTF(+),CCNT2(+),CEBPD(+),CEBPG(+),CHD1(+),CLOCK(+),CREB3(+),CTCF(+),CUX1(+),DBP(+),DEAF1(+),E2F3(+),ELF1(+),ELF2(+),ELK4(+),EP300(+),ESRRA(+),ETS1(+),ETV1(+),ETV5(+),ETV6(+),FOXG1(+),FOXK1(+),FOXN2(+),FOXN3(+),FOXO1(+),FOXO3(+),FOXP1(+),GABPA(+),GMEB1(+),GTF2IRD1(+),HCFC1(+),HIF1A(+),HIVEP2(+),HLF(+),HLTF(+),HMBOX1(+),HMGA1(+),HSF1(+),HSF2(+),IKZF2(+),ILF2(+),IRF1(+),IRF2(+),JUN(+),JUND(+),KLF13(+),KLF3(+),KLF6(+),KLF9(+),MAFG(+),MECP2(+),MITF(+),MXD4(+),MXI1(+),MYRF(+),NFATC3(+),NFE2L1(+),NFE2L2(+),NFIA(+),NFIC(+),NFYB(+),NFYC(+),NKX6-2(+),NR1D2(+),NR2C2(+),NR2F1(+),NR2F6(+),NR3C1(+),NRF1(+),PBX1(+),POU2F1(+),POU2F2(+),POU3F2(+),PURA(+),RAB18(+),RAD21(+),RB1(+),RBPJ(+),RFX2(+),RFX3(+),RFX4(+),RXRA(+),RXRB(+),SATB1(+),SMAD1(+),SMAD3(+),SMAD4(+),SMAD5(+),SMAD9(+),SMARCC1(+),SMARCC2(+),SOX10(+),SOX15(+),SOX5(+),SOX6(+),SOX8(+),SOX9(+),SP3(+),SREBF2(+),STAT2(+),STAT3(+),TCF12(+),TCF7L2(+),TEAD1(+),TEF(+),TFDP2(+),THAP11(+),THRA(+),THRB(+),TP53(+),UBE2K(+),USF2(+),YY1(+),ZBTB11(+),ZBTB20(+),ZBTB33(+),ZBTB4(+),ZBTB44(+),ZBTB7A(+),ZFHX2(+),ZIK1(+),ZNF133(+),ZNF148(+),ZNF280D(+),ZNF281(+),ZNF286A(+),ZNF304(+),ZNF337(+),ZNF432(+),ZNF507(+),ZNF580(+),ZNF592(+),ZNF667(+),ZNF736(+),ZNF74(+)
43485807_pool1,0.0,0.20607637650682445,0.0,0.0,0.0868305604878787,0.0,0.0,0.06497706342701207,0.011757582900421103,0.00977352983471871,0.0,0.0,0.009505656112850792,0.033116735669760956,0.01564556966908011,0.0,0.09900406412233885,0.0,0.0,0.0,0.0,0.0,0.0,0.06993190613821076,0.0014484602473408207,0.07586626729348539,0.0013390554008398728,0.16047969614287552,0.0,0.0375822646728771,0.11031518019141229,0.03161960283718549,0.0,0.019103853492786083,0.011609066364416852,0.0952048392547145,0.018330597992774745,0.007134109268318699,0.07794550112533401,0.04789739423249187,0.018908179874776502,0.0,0.001797626260826018,0.0002508161469651742,0.0063209712354977705,0.08858525371299858,0.0,0.0,0.042967833164175316,0.0,0.0,0.0,0.19703113299565977,0.0,0.0,0.0888343292976018,0.006109187619826363,0.0,0.0010685465617452478,0.0,0.0,0.0,0.0,0.010684443250461733,0.16446664850648673,0.07911639743531122,0.06822343308969121,0.021856746833063802,0.0,0.0006027313377350742,0.04548196749588723,0.14299316908297807,0.0,0.0006709534411320656,0.0,0.0006738384389902702,0.05477228604981541,0.00790830843285513,0.0,0.0028831290335309995,0.08326990403383987,0.023940606750161478,0.06365904266796694,0.08481656385069468,0.0,0.0,0.006928177660681048,0.0,0.0,0.08326726264196826,0.04708011789566855,0.0,0.1136714165310489,0.090159414665017,0.1113199561386517,0.0,0.0,0.024176405642460503,0.09536854210097942,0.02944687208719194,0.0,0.0011292144614818342,0.05501357099886941,0.0,0.03999156565178997,0.0,0.21881001460092306,0.0952299227499135,0.05019545150512489,0.0,0.012210983065286299,0.003266002231404804,0.005191238365336716,0.05071311372610023,0.21358819520067257,0.07983345788434947,0.05982942473826982,0.0,0.06656964064541186,0.0,0.0,0.19639894517637801,0.005677814165210825,0.025630164953576482,0.004044309516826816,0.0,0.0,0.20350727090140153,0.0,0.0,0.06164809962182114,0.005995598533612594,0.02161606660819271,0.0,0.0,0.04129736365148727,0.20504777786428646,0.0,0.0,0.0,0.0,0.0,0.024319343692029653,0.00020420417098323485,0.0,0.0,0.03405286525301017,0.12902820907670162
82317494_pool0,0.0,0.22156122236142614,0.0,0.0,0.08954510263542446,0.0,0.0,0.06694290130823247,0.007543098455076684,0.011202832996226281,0.0,0.0,0.024063868177577233,0.009565711582855997,0.0,0.0,0.11440346252908017,0.0,0.0,0.009335430366739826,0.0,0.0,0.0,0.08039363810423648,0.0037031903126787773,0.05048589685054781,0.005747719509320261,0.15347165690815487,0.0,0.04093185481720193,0.03520901273517375,0.04005186496946354,0.0,0.0012418602446270922,0.005886249339585902,0.07889137421722849,0.03908478516906879,0.0013938019217425075,0.06555727664954608,0.03631685538394782,0.012039510820407912,0.0,0.004301462838405114,0.0006778814782842546,0.0067056475731016255,0.09721744788142662,0.0,0.0,0.042619795916474225,0.0,0.0,0.0,0.04709927600230545,0.0,0.0,0.01390228518872397,0.008709701444837193,0.0,0.0020891370341125934,0.0,0.0,0.0,0.0,0.0029504876486519315,0.13641791131866862,0.08207797380989507,0.021416228452308,0.018535598443645482,0.0,0.004448033760499298,0.004460653282780906,0.1372864044480011,0.0,0.0006527300143358861,0.0,0.0,0.0515735027422761,0.017896005127341404,0.0,0.005317982775784647,0.09312296166106765,0.03512651922056318,0.04394271988584116,0.09669881487475325,0.0,0.004068789560740798,0.007439376994651179,0.0,0.0,0.10205521111006503,0.0456577578383976,0.0,0.11160611384435044,0.07219030386394508,0.05392550780878297,0.0,0.0,0.02015548725632549,0.11688464159229267,0.0,0.026262175723311916,0.0,0.0,0.0,0.03724003252019118,0.0,0.20817542607398787,0.10487675533383847,0.0320543637204535,0.003954415547774342,0.01543219455568876,0.005454234161456749,0.006864943102622048,0.05071249098713483,0.17723820402034085,0.06813661125330504,0.07356439467786663,0.0,0.03174123099825333,0.0,0.0,0.18319303213996221,0.0,0.029682586537497287,0.0,0.0,0.0,0.19749541385322467,0.0,0.0,0.05716824860375705,0.005056083575702753,0.014295609545993264,0.0,0.0,0.038225891013147856,0.21470793059545834,0.0,0.0,0.0,0.0,0.0,0.038774598975802474,0.00041993599678003934,0.0,0.0,0.048029787558350176,0.0831874446720796
82317494_pool1,0.0,0.2066982572678355,0.0,0.0,0.08277196664119602,0.0,0.0,0.07165829802459799,0.004341760564867114,0.00840489932402719,0.0,0.00016417225120459502,0.013102390858253796,0.0,0.0,0.0006434124439708124,0.11693864034542335,0.05590078548513954,0.0,0.006480794634761531,0.01872477034173537,0.0,0.0,0.08188161331689045,0.0010300281412683847,0.051050568401651376,0.003746719219530031,0.15554467402861832,0.0,0.04322200227140434,0.04195668593749207,0.04025881465073837,0.0005608010710663762,0.0,0.006037097333022398,0.08288007739828755,0.0199865695781668,0.0037727120512961116,0.06763200524122091,0.034993753723592994,0.009112713448503597,0.0,0.013135006012692988,0.0009490340695979564,0.003912128711426309,0.1017029334550308,0.0,0.0,0.06730927068352384,0.0,0.0,0.0,0.011649943284207797,0.0,0.0,0.002263344013515298,0.0033449064447396413,0.0,0.00378244867106669,0.0,0.0,0.0,0.0,0.0007121866738125352,0.14047461556466315,0.08644982464856645,0.0,0.019478086500102035,0.0,0.00483033987565151,0.012074526989596589,0.13808449406186787,0.0,0.0006262232117232613,0.0,0.0,0.048966200533216916,0.02892924628539858,0.0,0.0036504133730997338,0.09224429444118815,0.034935093338855604,0.015500316204687475,0.09038058581605682,0.0,0.0,0.0020881179493941345,0.0,0.0,0.09567009820389154,0.047649061918576936,0.0,0.1035852655051325,0.018949277595802456,0.03721854119739065,0.0,0.0068812553669142735,0.024610906809134636,0.16676044801633225,0.019186769463855814,0.010421629295551588,0.0,0.05832772648942035,0.0,0.04082912675857025,0.0,0.19372079398174272,0.10499935249903351,0.05038374170141785,0.019113008480909324,0.00811302273092833,0.005029094475484744,0.002739676379605029,0.047115222051092254,0.22316371727035167,0.08703222367377486,0.06193280295172461,0.0,0.025162100115045875,0.0,0.0,0.16370720587252177,0.003090675600634639,0.028014141759182366,0.0,0.0,0.0,0.18552302783889918,0.0,0.0,0.05707490539694811,0.0043005768345057895,0.02617408704314709,0.0,0.0,0.048140027734953246,0.2187605705976044,0.0,0.0,0.0,0.0,0.0,0.039187190477941454,0.0003293615661019917,0.0,0.0,0.03862713073475781,0.1098975923241575
50101523_pool0,0.0,0.1989204899954938,0.0,0.0,0.08920081274981122,0.0,0.0,0.06034345335833663,0.040613663334486176,0.010818485035389857,0.0,0.0,0.018583129517915516,0.030029069272763134,0.0,0.0,0.10130108031728838,0.019114462133628357,0.0,0.0,0.006402663407174029,0.0,0.0,0.060731322162139466,0.006175823949829844,0.13601196499404436,0.003515040457484935,0.15162606603697631,0.0,0.041523083131023424,0.045547501235427,0.02530511106516541,0.018379990513648366,0.01237882095482712,0.0073060862855487295,0.04763023699422212,0.0,0.004610754074682988,0.06750483083786332,0.0329506515928742,0.012355593160236598,0.0,0.0014445211024494786,0.0007863425148097354,0.014084032060222476,0.09692025076339172,0.0,0.0,0.027881789302132125,0.0,0.0,0.0,0.11350861400723186,0.0,0.07284401619021508,0.04364261679498158,0.02600194010632998,0.0005094932415433908,0.0010224590902322738,0.0,0.0,0.0,0.0,0.008589843351494049,0.11363733898025762,0.09025756570160283,0.06049995304920875,0.024632292083204936,0.0004583229161842446,0.005568510448691219,0.019611492881191912,0.14989669633640165,0.0046635594031874264,0.0006759234666219328,0.0,0.0,0.057916644173796564,0.007602692659310157,0.0,0.005175325438364249,0.08617926138053704,0.03362469621449039,0.013239730223687874,0.1039559596664435,0.0,0.0,0.011794215898289872,0.0,0.016480106835046096,0.07552516075025001,0.044235397781126645,0.0,0.11134452327579893,0.3096872124101701,0.02857686088837789,0.0,0.0,0.027722298953769996,0.06147903739083639,0.01778518871334754,0.026942463974167156,0.0,0.0008045056655557253,8.060365244070393e-06,0.04099969200744483,0.0,0.19717124283178677,0.10801410695081143,0.037998219244776005,0.0,0.016541794746099105,0.0,0.01959202676281461,0.09492640504239441,0.16901034657685363,0.053794952480160516,0.06213824703134678,0.0010397635063705845,0.03409565963455114,0.0,0.0,0.20145284965533652,0.0011286174946137724,0.03247329431118066,0.0,0.0,0.0,0.21373355436300248,0.029857235868251206,0.0,0.058866257765815486,0.012676959483385415,0.02520723422361131,0.061087822468807,0.0,0.035554053056303214,0.19478596226746853,0.0,0.0,0.0,0.0,0.0,0.035748106301398776,0.00023878713542394397,0.0,0.0,0.04091426347563163,0.04653987798011571
50101523_pool1,0.0,0.1903639645159442,0.0,0.0,0.08724328429032831,0.0,0.0,0.058841980809043494,0.04224838741363265,0.010820787389922084,0.0,0.0,0.0,0.02893930466205802,0.007626670451501446,0.0,0.09958779212289744,0.09196580837877795,0.0,0.001813079451391619,0.03143966602480264,0.0,0.0,0.07072152966953883,0.004956085296690077,0.11978652965265081,0.002878435120179986,0.15669598035032675,0.0,0.04336472565975983,0.04361321586288393,0.028561624998755496,0.01804759810522702,0.0248161109121406,0.003749135742579662,0.07053646944008002,0.0038699485212626886,0.005113526772831877,0.06162250913949559,0.023010858135166474,0.016429559785746884,0.0,0.0,0.00015591274000537853,0.011806231035212075,0.09305096511236709,0.00013467914682343708,0.0,0.036419398710794845,0.005650344804725307,0.0,0.0,0.10921153125554317,0.0,0.042438403790768305,0.042058812153228216,0.028062029546343337,0.00031171043098095045,0.0009866132790555162,0.0,0.0,0.0,0.0,0.008749721992554004,0.07940864182199538,0.08405235805961764,0.050786115174892135,0.015753014657916623,0.0006256471554261118,0.005327074290130003,0.03760792164275626,0.1476522595730609,0.0,0.0008581577345837283,0.0,0.0,0.039931305133227166,0.0052849792748610675,0.0,0.0039371762070799675,0.08605337525179979,0.03546346662413518,0.03810357113083358,0.1050170504934427,0.0,0.0,0.008864258541269248,0.0,0.0,0.07037582340632435,0.053937090233888804,0.0,0.09308292209544762,0.2976794211562107,0.026218539952479705,0.0,0.0,0.03482625763390819,0.0,0.0,0.07217491241089198,0.0,0.008045056655557253,0.0,0.03345085654730447,0.0,0.18171244830173816,0.10327428923744973,0.04061634608287044,0.008699714205103553,0.011675425228437343,0.0,0.019982522809373578,0.08878414469804627,0.2119222642751513,0.0669512122365307,0.07010495714039627,0.0,0.023001695726460866,0.0,0.0,0.1741523405522643,0.0018926047217369417,0.024504079362039653,0.0,0.0,0.0,0.2164415509194232,0.02117921812605624,0.0,0.03723291931857679,0.005451271717251934,0.021754188439554966,0.06285336647079563,0.0,0.035532445057369445,0.19682648386804324,0.0,0.0,0.0,0.0,0.0,0.04221446835987319,0.00042487642027156926,0.0,0.0,0.03667883247401345,0.06408615115118915
8637647_pool0,0.0,0.220836028507072,0.0,0.0,0.09433286870408517,0.0,0.0,0.07285426364051248,0.007362806171225314,0.012133396416683437,0.0,0.0,0.011218386943995079,0.02657814800553027,0.0,0.0,0.09098514842515652,0.0,0.0,0.012074337623097378,0.0,0.0,0.0,0.15107604999620117,0.001924569936988485,0.052219492639108155,0.002095912801314584,0.16136972844719666,0.0,0.04215877776354922,0.048974583387253336,0.03915160587734844,0.0,0.011426603958301957,0.005928786001112944,0.09768642179644585,0.015381820704765624,0.0043522822409464545,0.077330154686111,0.037913957142590514,0.010197900570215522,0.0,0.009703396952853072,0.000969370513946484,0.009364943925825299,0.09398418040234197,0.0,0.0,0.08312931217934007,0.0,0.0,0.0,0.09500217771440601,0.0,0.0,0.03862723542942926,0.004039132310629001,0.00030894248980167154,0.0010839090522495724,0.0,0.0,0.0,0.0,0.0023255075063266456,0.1575484020336586,0.06007769217012938,0.057428190544541326,0.04582839877224797,0.0017819246777211492,0.0,0.025610302468380027,0.14507841744710537,0.0013968148937083113,0.0005135693006196058,0.0,0.004884077487242235,0.056370173831180356,0.008332348711337588,0.0,0.003952676900808629,0.0898625500938544,0.02966456780152953,0.029976330981869123,0.10575300488291955,0.0,0.0004632071792747518,0.0045236235824661535,0.0,0.0,0.09060925784730296,0.04636893786703307,0.0,0.1047417832412408,0.03717166966162027,0.05941002357894007,0.0,0.0,0.031765514723933755,0.10087364886689172,0.022064331862423642,0.03477318934094769,0.0,0.0,0.0,0.04962221911959188,0.0,0.225397210254027,0.11454407927622161,0.05956307516267923,0.0,0.014049473054014253,0.006310001444675004,0.0046019074447161655,0.0485292916316044,0.2235039169503614,0.12283834900920107,0.05597323134693602,0.0017618214969057125,0.0369367768009467,0.0,0.0,0.18719854432825908,0.006320257969837126,0.03174717201041744,0.0,0.0,0.0,0.20850452964985128,0.0,0.0,0.06884746449735786,0.006713451107981472,0.013812183136225375,0.0,0.0,0.052637704258366995,0.22666505726851452,0.0,0.0,0.0,0.0,0.0,0.028295329999003745,0.0004084083419664697,0.0,0.0,0.05345113924042145,0.12686541003823848
8637647_pool1,0.0,0.21234477709724664,0.0,0.0,0.10317892041197696,0.0,0.0,0.07558490239086205,0.0066408570085711785,0.012890010763951562,0.0,0.0,0.02500587013470659,0.022703429389689868,0.0,0.0,0.10936118557437452,0.0,0.0,0.012305794574338861,0.0,0.0,0.0,0.11723768148455657,0.0035084930828460947,0.050564017114951794,0.002123692549876346,0.15277578200261935,0.0,0.04218164372255225,0.045330522538651226,0.04501233468557175,0.0,0.0244005605359573,0.008148619089119322,0.10045559255343585,0.011070991972219843,0.004181306324672793,0.07279601485031845,0.03920557290893174,0.01402553994540097,0.0,0.0033384487701054615,0.0003999500721877102,0.005594536221285913,0.10114345459895639,0.0,0.0,0.05098740990725492,0.0,0.0,0.0,0.08192383518470868,0.0,0.0,0.03666757699178656,0.004821714195813369,0.0011749366401038932,0.0010651326749665088,0.0,0.0,0.0,0.0,0.0035463989471481347,0.15073785923787103,0.06769317427620211,0.06138133836207239,0.04333409072053032,0.002021511189011388,0.0015704971476195595,0.01222834262003731,0.14257645011576675,0.0006533489018958231,0.0007438471483167838,0.0,0.0,0.04506626100565067,0.011087595269682834,0.0,0.005087677046127908,0.09018925355977653,0.031045389980880047,0.011074504931996325,0.09206151365695814,0.0,0.0,0.006064416855983927,0.0,0.0,0.09577665329656009,0.04800465193289467,0.0,0.09837294318256552,0.04005642940594186,0.05599123175818396,0.0,0.0,0.026497070916181975,0.12067227418532346,0.032494743288296636,0.04016715825258171,0.0,0.0,0.0,0.0406291077781308,0.0,0.23055598049533513,0.11665952533156479,0.06295809845945019,0.0,0.017713814127572974,0.006743102110319543,0.00275667227417231,0.04508241326071929,0.24415342858330996,0.08516860172360413,0.051649620574834486,0.0017184980174736048,0.03119299724571263,0.0,0.0,0.1753816821562927,0.003090675600634639,0.029062121937620984,0.0,0.0,0.0,0.19629128331549686,0.0,0.0,0.06174261333917597,0.005616275031333639,0.032044264876042866,0.0,0.0,0.05815384098647404,0.23036780564239534,0.0,0.0,0.0,0.0,0.0,0.03601389147836085,0.00038041260884780036,0.10928421165731188,0.0,0.041253097955761084,0.04843492099414701
68015667_pool0,0.0,0.22279327049302758,0.0,0.0,0.09496757815515941,0.0,0.0,0.08179398086137463,0.008526352720243827,0.012282445299093421,0.0,0.0,0.002055276997373144,0.023732651522022474,0.0,0.002473446198543533,0.1178847459181006,0.0,0.0,0.009914072744843534,0.0,0.0,0.0,0.13083600447411736,0.0068659212733011765,0.05475955730129108,0.003832091972126691,0.16226102513471816,0.0,0.041536799710390725,0.06162925042509811,0.0362322572026131,0.0,0.0,0.008517371849564793,0.09344785449766695,0.01636155450761694,0.006223534813934547,0.08012594964882218,0.04849952353136233,0.011891369671090168,0.0,0.020902741083593572,0.00038639244262202513,0.006209750559905953,0.10470117549230339,0.0,0.0,0.07748424390818084,0.0,0.0,0.0,0.14411401255925219,0.0,0.0,0.048021513078975814,0.005048915388286251,0.0,0.0010839090522495724,0.0,0.0,0.0,0.0,0.00212923392281583,0.16043508605741663,0.0702316683115597,0.0659032802928423,0.025021962799624,0.00017235928320051276,0.0,0.02945569322939805,0.14914731259205447,0.0,0.0005036292496398715,0.0,0.0054315551996764674,0.05195394648286775,0.009673219416096524,0.0,0.003596160945049419,0.0883581529792495,0.027724146174471876,0.055824293778871575,0.09863201758562812,0.0,0.0,0.003938894261562036,0.0,0.0,0.09633611278193065,0.04814688793862177,0.0,0.11813916217722821,0.0394247778955443,0.08305365687998095,0.0,0.0,0.024282003149927033,0.11687534316703173,0.011099027542916135,0.010232040306206273,0.0018728434970918227,0.0,0.0,0.037266496887512324,0.0,0.22504838378951958,0.1025172496948205,0.05179719511138101,0.0,0.009339678970758939,0.004933385395128412,0.004129336556246452,0.0501661477868456,0.17942041593862787,0.09550838828356217,0.058427172595966616,1.4441159810702562e-05,0.04675695333994595,0.0,0.0,0.198359559497864,0.0015106111081753572,0.026907520536030485,0.0,0.0,0.0,0.22404763494071672,0.0,0.0,0.05768859563954784,0.003870519151055211,0.0,0.0,0.0,0.05819952977532078,0.22185810096465855,0.0,0.0,0.0,0.0,0.0,0.019517214668712604,0.0,0.0,0.0,0.04066013761553454,0.12400325655045055
68015667_pool1,0.0,0.20655516986823547,0.0,0.0,0.10267830123571321,0.0,0.0,0.08631487505933515,0.013887646018297756,0.0105258105777886,0.0,0.0,0.011100820584921836,0.023853736478767488,0.0,0.0009387493034983984,0.11014502469909722,0.0,0.0,0.007676655549509195,0.0,0.0,0.0,0.07887450430885604,0.003323332419120201,0.06933704534022121,0.001571934600985938,0.1534547788074408,0.0,0.03999100395713021,0.07640768664604623,0.03611064958309013,0.0,0.0010117305588079857,0.005423631617708347,0.09700150217633201,0.019944415631563437,0.005351940172058446,0.08145092825808088,0.04825752261428722,0.014120136483277448,0.0,0.007768313484283863,2.0336444348527638e-05,0.004665659104765988,0.09623315020124747,0.0,0.0,0.052789080322357074,0.0,0.0,0.0,0.12836013564867313,0.0,0.0,0.04548147855628561,0.0049226925035790944,0.0,0.00109073682580705,0.0,0.0,0.006418109569074287,0.0,0.00444753310584971,0.16208406254955324,0.07432146425741358,0.06842237597555285,0.01840095729272312,0.003159547117640021,0.0003565452983784946,0.03491614811004364,0.14703039757836645,0.0,0.00015738414051245985,0.0,0.0,0.05185608130078927,0.008983012442439839,0.0,0.004410170338204874,0.08965146685246131,0.026429871398912924,0.057664660813316455,0.09081417631529323,0.0,0.0,0.004299365993679648,0.0,0.0,0.08462708159640989,0.048218005941485315,0.0,0.11023776320170164,0.07038853981956823,0.08113702462541057,0.0,0.0,0.024226634106679537,0.10106096724012599,0.02353528731991855,0.024726575156064728,0.0,0.009737964339922136,0.0,0.0381157345458666,0.0,0.23073835935603015,0.1027660580033981,0.053304170175305976,0.0,0.006705707138728182,0.004424788962640946,0.00382455449361779,0.04936251966645052,0.2106510361272369,0.07630524227793853,0.06216651164210848,0.0,0.04850454105984398,0.0,0.0,0.2098514730785275,0.00279549871742796,0.027612785997893737,0.0,0.0,0.0,0.22308730813322628,0.0,0.0,0.06337857731285236,0.004474924544012782,0.024171320488394404,0.0,0.0,0.055813014142371546,0.22941658068151097,0.0,0.0,0.0,0.0,0.0,0.02505025292867535,0.00024537436674598376,0.0,0.0,0.03574703765365744,0.09815294055627202
90267190_pool0,0.0,0.21456716490383904,0.0,0.0,0.11481835593291227,0.0,0.0,0.06784850307922925,0.01028073438470696,0.010388549602326509,0.0,0.0,0.0011132750402437865,0.011381985934031186,0.0,0.0,0.09515422756802203,0.0,0.0,0.001813079451391619,0.0,0.0,0.0,0.07986017012701403,0.0022287604054569113,0.060141595608717666,0.0026587042016675737,0.15934442786274816,0.0,0.04045449106126527,0.0431678067686774,0.037507654077826046,0.0,0.008867520780140581,0.006008463422929243,0.09164684883315151,0.018125075352749303,0.0028699464361975693,0.07414642901869072,0.04457869496131359,0.013434580969155757,0.0,0.0,0.0,0.0070026587946570885,0.10282527678141296,0.0007542032222112475,0.0,0.06088041068543592,0.0,0.0,0.0,0.0583580190547646,0.0,0.0010659836492750224,0.03605701464151148,0.005112026830639829,0.0,0.00111975486342633,0.0,0.0,0.0,0.0,0.006555336447224783,0.11276844021498111,0.07827023275685871,0.03718151432069439,0.018490718060004695,0.00044377298233712575,0.0,0.01776570531590326,0.142948131845463,0.0,0.000745503823480073,0.0,0.0,0.05741479575574158,0.009433850454047914,0.0,0.004786658782933711,0.0946058573579631,0.026462909544991774,0.0395615757459114,0.09823043695878117,0.0,0.0,0.006795913713751413,0.0,0.038064671539354264,0.10495725472051941,0.0471512358985321,0.0,0.11093513367898909,0.08013065802439132,0.03769631776257984,0.0,0.0,0.021412515945315142,0.12708879760695826,0.0331848058025997,0.0,0.0,0.01291338749424457,0.0,0.04049223770147027,0.0,0.22796352286055474,0.10592409426554757,0.04167774885507088,0.0,0.009518713306757768,0.004082405219755128,0.0057166771778019996,0.052207359421578864,0.20944654956909575,0.08033137250207727,0.05959571604788595,0.0,0.03331373438227729,0.0,0.0,0.19918998353476788,0.005052733706655504,0.02965260557649062,0.0,0.0,0.0,0.21570141501131326,0.0,0.0,0.059276088121586044,0.0050793299369703525,0.02734812260972624,0.0,0.0,0.05196773034282997,0.21234875221696542,0.0,0.0,0.0,0.0,0.0,0.032890915649056496,0.0003046594486443423,0.06071345092072882,0.0,0.041507223815858175,0.12345516576446355
2899847_pool0,0.0,0.20793665123654348,0.0,0.0,0.09726671617730509,0.0,0.0,0.09234497274703993,0.013254497390058049,0.011142015162451174,0.0,0.0,0.02456753451592964,0.02548838339482516,0.00418377350482365,0.0,0.1090559035360895,0.0,0.0,0.0,0.0,0.0,0.0,0.07360410512545337,0.0028909852124049847,0.07831309701269827,0.003183008893184873,0.16306080906649775,0.0,0.04107630904198948,0.08248277455043158,0.030058422494129763,0.0,0.0,0.0067713130777582115,0.09262582109466379,0.013422353099062997,0.0059747844078224515,0.0796718138438794,0.051637483495288884,0.017636038366661035,0.0,0.0,0.0,0.011601461698791603,0.11088820003983882,0.0,0.0,0.05451436128278158,0.0,0.0,0.0,0.19148845342598778,0.0,0.0,0.05776560264474929,0.006298521946887098,0.0,0.0011060993163113746,0.0,0.0,0.0,0.0,0.009831954076193361,0.1515903711097039,0.06980858597233343,0.06022296472862409,0.017054545783499478,0.0018418213055437088,0.0,0.03414706995784004,0.15240951024823277,0.0,0.0006543866894991751,0.0,0.0,0.05404759969420969,0.00801920755780992,0.0,0.00650324093889249,0.0856937552772973,0.021624477805139947,0.08779547301543843,0.09667843561204412,0.0,0.0,0.004967297276360653,0.0,0.0067087160567444295,0.08285512046508398,0.046511173872760166,0.0,0.12916167595246994,0.12739101851557624,0.09239898483053773,0.0,0.0,0.024771675992059313,0.030413658073205282,0.008023393404517687,0.016516446450989136,0.0,0.007832710447328676,0.0,0.03886321954493942,0.0,0.23599105929032765,0.10313992271882402,0.04230434009655905,0.0,0.013957297339046899,0.0031532978814222835,0.009594388700142313,0.06516811413936167,0.268114711970034,0.08609918219446512,0.06380247247479555,0.0,0.05865452945004461,0.0,0.0,0.2204508196535158,0.006042444432701429,0.02767750564503625,0.0,0.0,0.0,0.23573695826754948,0.0,0.0,0.07666985805637562,0.005927822123237711,0.013950304967587628,0.0,0.0,0.05722268272493528,0.2301853366551347,0.0,0.0,0.0,0.0,0.0,0.020797690097282186,0.00039688068715289996,0.019501896356355318,0.0,0.030749229071747996,0.05415001442448605
18414513_pool0,0.0,0.21475161761703734,0.0,0.0,0.08603230524748492,0.0,0.0,0.08996210415796166,0.009580252733676454,0.010025669115533254,0.0,0.0,0.02397823163602002,0.034024872845348546,0.0053604598030553025,0.0,0.10492067688113808,0.0,0.0,0.002160264878253844,0.0,0.0,0.0,0.07785246779248867,0.0051531866045845705,0.05179661377085377,0.0034720671879125836,0.15754085007553284,0.0,0.0392474376381872,0.09276429076158828,0.033587144984291856,0.0,0.02600742671759352,0.005223063179503144,0.11481047050098592,0.00940544450737261,0.004392228556545682,0.07634810998965684,0.050325871695380706,0.01647787703258431,0.0,0.0052644769067047665,0.0,0.005483284272222914,0.11576503618194284,0.0,0.0,0.07190473100354598,0.0,0.0,0.0,0.1930121836272652,0.0,0.0,0.06484631597404826,0.0049479370805205255,0.0001032153355540426,0.0011129270898688523,0.0,0.0,0.0,0.0,0.007933285632542432,0.16327657872272971,0.06628289981211458,0.07741685872461487,0.02127330184573356,0.00014808332782015885,0.0010696358951354837,0.033572890350441496,0.14327160392891936,0.0,0.00031642495618820874,0.0,0.0,0.05591033440271343,0.008276118086478275,0.0,0.0026041165464150964,0.08367611042251169,0.02563335659707247,0.0647340867965139,0.09205176597214819,0.0,0.0,0.005803769309332843,0.0,0.0,0.1013101024511916,0.04793353393003112,0.0,0.1176818304031452,0.05778632438889973,0.10999690936153661,0.0,0.0,0.027464112644423323,0.05387562287253507,0.05760444491234541,0.015493046754567232,0.0,0.0,0.0,0.037777389106329266,0.0,0.23384312024823203,0.10178195243644896,0.04592335994387268,0.0,0.012509989390034556,0.00421117846099621,0.0033437999480496372,0.04631185064491923,0.20647299658664583,0.0718028821101069,0.056323794382511824,0.0,0.06526203832578147,0.0,0.0,0.22636051209364824,0.0015974278385302628,0.026637900936674952,0.0,0.0,0.0,0.21439440225812043,0.0,0.0,0.0687036283620974,0.004451678182745182,0.02168512752387384,0.0,0.0,0.0463984764610886,0.21341615596914135,0.0,0.0,0.0,0.0,0.0,0.025325660862238995,0.0001745616300340556,0.0,0.0,0.036424706613916356,0.046065336147094044
