Cell,AEBP2(+),ARID5B(+),ARNTL(+),ATF2(+),ATF4(+),ATF7(+),BCL11A(+),BCLAF1(+),BHLHE41(+),BPTF(+),CCNT2(+),CEBPD(+),CEBPZ(+),CHD1(+),CHD2(+),CLOCK(+),CREB1(+),CREBL2(+),CREM(+),CUX1(+),DBP(+),DDIT3(+),DLX1(+),E2F3(+),ELF2(+),ELK4(+),EMX1(+),EP300(+),ETS2(+),FOXG1(+),FOXK1(+),FOXO3(+),FOXP1(+),GTF2B(+),GTF2F1(+),HDAC2(+),HES7(+),HIF1A(+),HMG20B(+),HSF1(+),ILF2(+),ING4(+),JUN(+),JUND(+),KLF12(+),KLF9(+),LHX6(+),MAFG(+),MAFK(+),MAZ(+),MBD2(+),MECP2(+),MEF2C(+),MEF2D(+),MGA(+),MNT(+),MXD1(+),MXI1(+),NFAT5(+),NFE2L1(+),NFIB(+),NFYB(+),NFYC(+),NKX6-2(+),NR1H2(+),NR2C2(+),NR3C1(+),OLIG2(+),PBX1(+),PBX2(+),POU2F1(+),POU3F3(+),POU6F1(+),PURA(+),RFX2(+),RFX7(+),RFXAP(+),RXRB(+),SMAD2(+),SMAD4(+),SMAD5(+),SMARCC2(+),SOX10(+),SOX2(+),SOX9(+),SP3(+),STAT1(+),STAT2(+),STAT5B(+),STAT6(+),TAF1(+),TCF12(+),TCF4(+),TEF(+),THRA(+),THRB(+),USF2(+),VEZF1(+),YBX1(+),YY1(+),ZBTB11(+),ZEB1(+),ZNF148(+),ZNF431(+),ZNF445(+),ZNF519(+),ZNF586(+),ZNF76(+),ZXDC(+)
89001223_pool0,0.0,0.2998541454088865,0.030300426764543364,0.057462334840465666,0.005482043050174694,0.19342509648078626,0.10385911549179092,0.13122336094344228,0.0,0.010923178153327225,0.0015549730893919663,0.0,0.0,0.11906255155259682,0.11565235485284045,0.09771522501973719,0.06591321976415285,0.0,0.026264270739224604,0.0,0.0,0.0,0.0,0.1361388041051773,0.061743893742998726,0.0776657257753309,0.0,0.10655741213362169,0.02295325048943268,0.002183008991684361,0.17775719452959335,0.2324731980729906,0.15880522802716923,0.0458859143160792,0.0,0.05591535444175881,0.0,0.021416272045409857,0.0,0.0028123280060036136,0.0009643161370855433,0.001960687977964219,0.0,0.018349413612395622,0.2657715908588128,0.026567278424088084,0.0323899137561253,0.009313323924309821,0.0,0.005758568624287328,0.021967632774219117,0.14381771969666535,0.18507359468603166,0.03594332706910737,0.05082354164907501,0.0,0.04809249558449224,0.03228659187826715,0.18388492804596526,0.026319230258070425,0.31738817097008964,0.002563276801734978,0.06019883919256065,0.0,0.0,0.04601183525787749,0.13784813092727635,0.0,0.319794798475057,0.0,0.10839126288823746,0.0,0.0,0.03174055000246788,0.028252440173658362,0.0710920006998915,0.09968875448975566,0.0063970070470422274,0.01242799060265507,0.0,0.03760104789243387,0.0,0.0,0.0,0.0,0.11648299753422152,0.0,0.006714332493580122,0.14687845799033297,0.0,0.028039025908077827,0.3923684118756089,0.25180099025901803,0.007235760254319215,0.001313560130318492,0.278930351311151,0.0,0.024365341356115292,0.004195665772298057,0.068264246928787,0.03175678860865212,0.24968313446660914,0.19864789258030668,0.0010623482008462655,0.025402362711967264,0.06033725931584418,0.0,0.0,0.0
89001223_pool1,0.0,0.29370275477851515,0.029248658816321816,0.06101022131178598,0.0053551293195757965,0.18686672831329976,0.10670287698739947,0.12733937066493692,0.0,0.01157875412130063,0.007486907467442801,0.0,0.0,0.11840756830097983,0.11304055744140239,0.09915827121557211,0.06486697818059485,0.0,0.022597219682784362,0.0,0.0,0.0,0.0,0.1224317197223188,0.0761116493817635,0.07630773364440326,0.0,0.10184078445809963,0.05264783517035404,0.0024409220812408455,0.18810025651341583,0.23525115963910923,0.15777577280250527,0.046154848200608965,0.0,0.053733964514859435,0.0,0.019828806138745367,0.0,0.0034557388413254736,0.0016819032533125075,0.0021821874814622385,0.0,0.019519979653186376,0.2589866465117298,0.028386006491220164,0.030213847198866235,0.009282788436033395,0.0,0.006133082436429775,0.025942138533807692,0.15784275395987857,0.18928918366871156,0.031127140253017646,0.05032939804672441,0.0,0.05067697348244256,0.02628885268752708,0.1628942742336274,0.027503704068431375,0.32429194701830255,0.0026843764931555286,0.066120621220252,0.0,0.0,0.044107527810238314,0.1408933316723319,0.0,0.31126554067636186,0.0,0.10547304552623776,0.0,0.0,0.03322419023275601,0.028099724280827777,0.07712699466600269,0.10030186335812342,0.005500403091101004,0.016990714714225297,0.0,0.03944204101757751,0.0,0.0,0.0,0.0,0.1160972387944555,0.0,0.006881125910951311,0.14904132879551374,0.0,0.023302548669749294,0.39549706776053795,0.2537989554034254,0.007379551916597894,0.0020573786241524193,0.2766242795427616,0.0,0.022549213670108325,0.0046868595306413146,0.06464658175326232,0.02984331946095412,0.257587048021597,0.19230504548557054,0.0038300448293667995,0.026097903595747325,0.07437094212388179,0.0,0.0,0.0
89001223_pool2,0.0,0.3113172103060135,0.03693309314358823,0.050762962761699434,0.002246466636014229,0.18814448327517497,0.1225290279194819,0.1319899746039268,0.0,0.012985435050941532,0.005845546984195726,0.0,0.0,0.12324333142965786,0.12172337678994227,0.07971149590181334,0.08179706925998766,0.0,0.023466612261265795,0.008877743877612141,0.0,0.0,0.0,0.14632611725163677,0.0668436482138981,0.0733345265213284,0.0,0.11296166190173841,0.0,0.0032573269681331345,0.2061280224985114,0.23272599822274734,0.16430564224600297,0.04528973210799247,0.0,0.05822821911997717,0.0,0.017836125455938993,0.0,0.0,0.0,0.0007762483439522287,0.0,0.01989962269344284,0.24556609178878086,0.014500197770109951,0.03167850738163676,0.004885678124228103,0.0,0.004494056514523556,0.026107297824001736,0.11418127819607234,0.1535293973707704,0.026599117190450564,0.06201668451430285,0.0,0.047304371217442506,0.03643370671767739,0.18989980232670403,0.020505237612322088,0.4268990955124088,0.0017424900043290271,0.05883578724291329,0.0,0.0,0.045791131080000685,0.176156016764575,0.0,0.3096572510466317,0.0,0.12195177893043262,0.0,0.0,0.02639985010682759,0.02695435508459838,0.07396580043632542,0.11150849683151849,0.004377949360933456,0.0004987002089388589,0.0,0.03757165927369881,0.0,0.0,0.0,0.0,0.11235730492111454,0.0,0.006540581928156186,0.14143565929589014,0.0,0.027512385723365115,0.38511912530213543,0.2608670502282967,0.005433700597107039,0.0,0.28991604208484467,0.0,0.030836982393008507,0.003002113160818805,0.0666317497363488,0.03397487138260346,0.25305315335681255,0.19135311072625882,0.001677391896073051,0.02996873981852329,0.05613079753068872,0.0,0.0,0.0
50102376_pool0,0.0,0.31086339223267856,0.02862429588520123,0.0507110776284875,0.002420344140250655,0.2004760001579021,0.11127762374120456,0.12385535939701495,0.0,0.01482305178329922,0.0014685856955368572,0.0,0.0,0.1351643170573009,0.11114235905064881,0.08942579005890322,0.05402411086008487,0.0,0.019347293853937613,0.012194703128588107,0.0,0.0,0.0,0.1293910518400455,0.046565462646434276,0.07367069604855692,0.0,0.11419467407726822,0.0,0.001831881654301771,0.1375186917202975,0.26366286620430823,0.17189597031907963,0.04753157999944819,0.0,0.05240249810689486,0.0,0.009016063417287844,0.0,0.0020443860412646194,0.0,0.0016499747369272124,0.0,0.014331524769681409,0.271985055844783,0.010430263680318179,0.026531273025043205,0.012458479216781662,0.0,0.0021545069947833096,0.034566254198838804,0.1366488029741729,0.20050164518837202,0.028447295975407277,0.0495850627869296,0.0,0.04942865553069866,0.014973124813155875,0.18016277952643805,0.018929520216771,0.2897401177954308,0.0019039562595564274,0.06843680866127666,0.0,0.0,0.041140192747019605,0.14458585307305663,0.0,0.33945661327182647,0.0,0.11671125655054317,0.0,0.0,0.025975926775159443,0.011759123747955102,0.08795684458122058,0.12031398605767832,0.003564575890897276,0.035264510186078804,0.0,0.040228027816675574,0.0,0.0,0.0,0.0,0.1287480405019924,0.0,0.007306283335386687,0.1360612629812465,0.0,0.004614129094491152,0.4319078582181523,0.2707154918524062,0.00509468156316057,0.004099161177244106,0.31642964972872606,0.0,0.03069084771860524,0.004492603015461476,0.06590073024476871,0.028681117007574388,0.2880613940766847,0.1952573535715733,0.0,0.027216817191393503,0.08440044790785013,0.0,0.0,0.0
50107583_pool0,0.0,0.21318401403673254,0.02118838630063264,0.06135190082218971,0.02022193024249649,0.17236670597358916,0.11090669832873387,0.13490385384453585,0.0,0.008473498178391227,0.01045287465646822,0.0,0.0,0.10392455180869316,0.10954747448061551,0.08944368545877311,0.050314708882015655,0.010119197620008043,0.019485423744988028,0.0,0.0,0.0,0.0,0.09083363733064218,0.03505628093511351,0.06838614576512839,0.0,0.07808865051740375,0.12626761571824374,0.014952696063289096,0.13808757729631121,0.17260076334456947,0.13054816280171724,0.04276785119713369,0.0,0.05866316799669692,0.0,0.028485533695199274,0.0,0.006880344900296664,0.012615193837367616,0.004053634166540335,0.02139872790124244,0.026385191297824052,0.23180357909391633,0.040317473560331,0.031636659947843315,0.010107246619496888,0.0,0.04054653280426122,0.018870693800755005,0.0961660098584698,0.14517702606279403,0.056243358592152404,0.049314552942191954,0.0,0.05805168631128519,0.015094338919536847,0.1017038064687665,0.08054661389211465,0.30507315031035365,0.003148591976934304,0.05084835922739802,0.0,0.0,0.05094119301283793,0.10894817132614494,0.0,0.27003376488432385,0.018058164715224194,0.07598667870636545,0.014217456655175726,0.0,0.06276090227918316,0.029703241155548926,0.04086651592125901,0.06484993311609628,0.03564237379753544,0.002692981128269838,0.0,0.033094556260847445,0.01174012256949508,0.0,0.0,0.0,0.09365579164500298,0.01710535507558908,0.005675758485957753,0.16327183275921947,0.0,0.0038647521377262514,0.3249777730761986,0.21826623388096897,0.03284797946197445,0.030836426144791554,0.21753412175377224,0.030356777886855413,0.009750797704165936,0.022627266906164317,0.07579658182499982,0.032294542598425686,0.2158887589208178,0.16791318474480904,0.0,0.027126094467422184,0.01465440125405639,0.0,0.0,0.0
89903942_pool0,0.0,0.2868916866123488,0.030645378194280704,0.054459482431411285,0.002050821951465699,0.2067648607760205,0.11931434101140265,0.12963566077790303,0.0,0.014208039913762738,0.0021308890484260283,0.0,0.0,0.13324752263977563,0.12593037961663409,0.08072936114115659,0.07171510490933801,0.0,0.03231396131392389,0.011904888677893908,0.0,0.0,0.0,0.16101638149935465,0.05962949393786188,0.07702287451399255,0.0,0.10915494732907859,0.0,0.0019096921614626472,0.1904405394383144,0.24343659169972298,0.16434196241685536,0.046933243319126336,0.0,0.053690161709209414,0.0,0.001110674478941256,0.0,0.0032378093648454892,0.0,0.0021519281687598537,0.0,0.009744171366582503,0.26220144698186093,0.005336715895265455,0.032557303491299074,0.010931704802960381,0.0,0.002871245592256208,0.035635008332158866,0.14019656440879666,0.16461709985186013,0.027334676862605073,0.05816771719594096,0.0,0.04687374760417117,0.0034949979377451087,0.2156463939704489,0.01983945864295324,0.4186781891719075,0.0024186299480937657,0.05939931213986978,0.0,0.0,0.05561626060633464,0.15968396050755126,0.0,0.3105428450905554,0.0,0.12699988358883424,0.0,0.0,0.027057944237392172,0.0416914387427499,0.0669736709830115,0.08281837409481012,0.0016563881165383783,0.006582842757992936,0.0,0.03565723411237278,0.0,0.0,0.0,0.0,0.10945607703318005,0.0,0.007071074067335725,0.1379854538459534,0.0,0.03339141144742333,0.3952095420089785,0.2526708423599263,0.006429867101451825,0.0,0.28803837808310834,0.0,0.02914161418660791,0.003333792119673935,0.06388929927469159,0.03685214304343403,0.2505919613190277,0.19999332740042203,0.0023763051861034885,0.02918247621077192,0.059644466465001454,0.0,0.0,0.0
15218541_pool0,0.0,0.2951071400080553,0.02776329913164862,0.05698046938925855,0.006627089735273509,0.1935016797605013,0.11647057951579409,0.1330971216722468,0.0,0.011211004266533695,0.008809627506040843,0.0,0.0,0.12636624371368735,0.10993339425762447,0.09799897016821962,0.07656586134219774,0.0,0.020820257394725216,0.0,0.0,0.0,0.0,0.1290901212628407,0.05811600255957664,0.0769304368184689,0.0,0.1054653044255646,0.03436496527209206,0.005743235794952255,0.16632454666270524,0.24434234909419003,0.1633045506062404,0.04652182402102925,0.0,0.055343161009312046,0.0,0.02254015854321961,0.0,0.0042755687766549404,0.001283030792562969,0.002682819010272599,0.0,0.02331641005575099,0.2465245544529082,0.02709080730473393,0.02820517037678095,0.012977582517480898,0.0,0.012160713034077248,0.023813115329898882,0.12050650254772681,0.1870497028626389,0.03152889973560077,0.049994537273548606,0.0,0.05896473324791822,0.026324936076298898,0.16026202736128287,0.037785641095403395,0.3281604882646092,0.0027566930628890565,0.059634806173464845,0.0,0.0,0.044411346103096036,0.15027402154005606,0.0,0.3153525243365107,0.0,0.11305295615827445,0.0,0.0,0.03290597427318398,0.015118873390227988,0.07638431689018961,0.10660048550487825,0.011922799448317303,0.01568936434630449,0.0,0.04022252898735961,0.0,0.0,0.0,0.0,0.12228814938947957,0.007755844226819893,0.006873506537405362,0.14999178708263547,0.0,0.012232285527798129,0.4006332337205086,0.26672326881918307,0.010247708302335849,0.004549499102397321,0.29100699246633255,0.0,0.03159978238110746,0.0061928095110935465,0.07154991061495176,0.03527178697931878,0.2666096915822267,0.1946326793870506,0.0,0.028486935326991866,0.056987158639807994,0.0,0.0,0.0
51668135_pool0,0.0,0.32137461617064417,0.03227690339388611,0.07445018326179322,0.005136900380068676,0.18373340648817302,0.11078305652457697,0.1284324020835444,0.0,0.014381401008268723,0.00953188768122369,0.0,0.0,0.13463285886396967,0.10619436499701354,0.09272980367884659,0.07970458609287169,0.0,0.02247505917166173,0.0,0.0,0.0,0.0,0.11701107910372675,0.07259242740261446,0.0745712769077301,0.0,0.10642529586770606,0.0,0.0023616970722381415,0.14370417700489446,0.2650087744803822,0.17025838416647918,0.04937998395025072,0.0,0.062150578195605655,0.0,0.02175615302867284,0.0,0.0026047761236417236,0.00019613209567841561,0.0019011873999457056,0.0,0.02315822545564413,0.25457299970596187,0.020718458743272803,0.018915040074636482,0.012641692146440217,0.0,0.012590805031528533,0.026451910237496146,0.10466617167973297,0.19873343978060679,0.033164929177576206,0.06203908698703053,0.0,0.07870901779225431,0.02268269083241581,0.1965161250233561,0.02854826159690121,0.3748012970903212,0.0022235248896939905,0.0701789883054138,0.0,0.0,0.04120620367951532,0.1550489002686204,0.0,0.3176732749265192,0.0,0.11054897006038841,0.0,0.0,0.03410660306335771,0.01572973696155033,0.08726578486372566,0.11987780337307267,0.007884595476235066,0.03572614711564638,0.0,0.04623859374887705,0.0,0.0,0.0,0.0,0.1322083586275917,0.010730688587791908,0.006807096335413093,0.1451642821648007,0.0,0.0038307018830929826,0.4200166823099407,0.29095418108844956,0.00621365126102731,0.0017630412970696297,0.3003258080730985,0.0,0.03743518746630703,0.005335845860672656,0.07836066195199316,0.03877096998641613,0.3022259552309861,0.20486158964393117,0.0,0.02709585355943175,0.0788796880855408,0.0,0.0,0.0
51668135_pool1,0.0,0.33770769470490114,0.025190353456464337,0.07195717922729092,0.004786121681679271,0.18503381583035675,0.11214311637030282,0.13044386456212803,0.0,0.013029129800042642,0.00684915491134966,0.0,0.0,0.1354549693485331,0.1032702053979831,0.09974003861471546,0.0701932989696173,0.0,0.02466786591758498,0.0,0.0,0.0,0.0,0.11490742222255663,0.08218994474012106,0.0766925631877312,0.0,0.10362200980166889,0.0,0.0023538399660375207,0.14811089982031014,0.26522025142306244,0.166858004481058,0.04873795137143938,0.0,0.06099707900168857,0.0,0.022344157164582917,0.0,0.003040635076601693,0.0,0.002062669016727438,0.0,0.02255712397523807,0.25075854596286473,0.021649332246880787,0.023225325755361164,0.01065688540847255,0.0,0.012177905132389586,0.027677256855641763,0.12515238837777104,0.20575283593667493,0.03140668690400398,0.06037338435885597,0.0,0.07726520752546027,0.04630523158830984,0.18590398860971755,0.02498527590408233,0.3597382972240924,0.002243708171597415,0.06368522641273583,0.0,0.0,0.03778925183254971,0.1466432427042675,0.0,0.3187677671035004,0.0,0.1103492225235341,0.0,0.0,0.0334922355788191,0.013057208837015081,0.08867698963333426,0.12008214811597862,0.007676812787051128,0.024381993157910092,0.0,0.045527760441496055,0.0,0.0,0.0,0.0,0.1329177726744025,0.010199466380475477,0.006885341328975771,0.14432422200810208,0.0,0.004509905251015752,0.4206796967506772,0.2916387962698607,0.007918081629508038,0.003256681897413624,0.2998960361599332,0.0,0.03501988926272931,0.0053398310470424756,0.07599670767905575,0.03607443728891314,0.30413837623013995,0.20139270712405358,0.0,0.02742850354732656,0.058557502214056395,0.0,0.0,0.0
43485807_pool0,0.0,0.30487622115559493,0.0317009594505562,0.05543879423909892,0.003016932814308157,0.20159269646356162,0.10695016059571327,0.13675068124873424,0.0,0.012839752467998506,0.009937383740315461,0.0,0.0,0.13658359209653065,0.11305100769527256,0.10130096117331071,0.07219066926550073,0.0,0.020813519881571284,0.0,0.0,0.0,0.0,0.12455993625988011,0.09386617859264615,0.07535913435639129,0.0,0.10525444293835458,0.0,0.002024882550481773,0.1604118023812441,0.26391863957940187,0.17607358746997714,0.04842660779326778,0.0,0.0583099702884526,0.0,0.016692784080558288,0.0,0.003362340494262623,0.0,0.0022163750191562482,0.0,0.018317776692374253,0.27346158212798494,0.013168925226815611,0.02293239371880706,0.013344008376798005,0.0,0.0037112401254164604,0.029906080805917303,0.11262041361587417,0.20264758861348509,0.02818555777339958,0.05771089361094809,0.0,0.06287349521578463,0.02673796705354863,0.16335517565417862,0.021917069831412152,0.3413482559597736,0.002220161009376753,0.07206555144439705,0.0,0.0,0.0394732118539834,0.14912645703897381,0.0,0.3262245089118786,0.0,0.10328981274346243,0.0,0.0,0.029808306607075515,0.0,0.08833497111057381,0.12242425438072438,0.0028443034935870296,0.028606751565635198,0.0,0.04472993637108453,0.0,0.0,0.0,0.0,0.1340649405645968,0.0033821147199146113,0.007016861642615027,0.1422595476200816,0.0,0.01087855858228098,0.42788761290698857,0.280755771180964,0.005301099995570732,0.0002998445308221011,0.2954171899388028,0.0,0.029595247928970475,0.005126761611895578,0.07416374078259226,0.03252609751015038,0.2931110004772946,0.21028500846635298,0.0034945664501521896,0.026158385411728196,0.07104935651365825,0.0,0.0,0.0
43485807_pool1,0.0,0.30403376028179424,0.032222425942522843,0.05768883601968238,0.0021660591046762244,0.2044995842904362,0.1186961319906182,0.134396459198391,0.0,0.014782847327502804,0.021118660578924843,0.0,0.0,0.13237619984869559,0.11036954828026257,0.08555680792366277,0.06106246333129311,0.0,0.021574189315807932,0.0,0.0,0.0,0.0,0.11164723044519051,0.06098214786461867,0.07354292005716567,0.0,0.10755371493473768,0.0,0.0018780397464971442,0.17143613907755667,0.25721689586023855,0.16758955789649121,0.04778634050118145,0.0,0.06285460398125915,0.0,0.016039446151769315,0.0,0.0016500374647770279,0.0,0.0014826985996378213,0.0,0.020848730294083993,0.2654132378937614,0.012004394850388614,0.025610629481587443,0.00925225294775697,0.0,0.006928953016219191,0.03257137156019799,0.1269865608259369,0.1958448352439675,0.028430510339010107,0.06006319453790143,0.0,0.054923685178943554,0.04653356053154711,0.15565536043717074,0.021200019107414085,0.31868898032489873,0.0019510505839977522,0.07244161297842529,0.0,0.0,0.04021822564834775,0.15325933672605727,0.0,0.31007324544946163,0.0,0.11288778176128215,0.0,0.0,0.028166124757994005,0.0,0.08880808958209063,0.12554260304090917,0.003701288267152182,0.022138558546011655,0.0,0.04215040697312343,0.0,0.0,0.0,0.0,0.12961769412165314,0.005489296142269787,0.006509020057795643,0.14350175417550184,0.0,0.00917861472681023,0.4185515687261314,0.2748570529821809,0.005114113782487653,0.003795649840755461,0.3040360881747145,0.0,0.028543459415702254,0.004088004702249393,0.06618733016506373,0.025611983521622743,0.2795390895669635,0.19861820705668612,0.000810739416435308,0.02903127167081973,0.08391746195469293,0.0,0.0,0.0
43485807_pool2,0.0,0.31044675042733627,0.028675352836133986,0.060233155270030606,0.002751041147587261,0.19628636762757978,0.11140126554536145,0.13952049718846096,0.0,0.012102916081025282,0.01722131251412601,0.0,0.0,0.13564121416883643,0.11680467535397107,0.09715442510362259,0.0766609742134303,0.0,0.020496956150339418,0.0,0.0,0.0,0.0,0.13826467238035375,0.08724509509837249,0.07477168648277516,0.0,0.10726231122682187,0.0,0.0021295100255238606,0.18165258306558185,0.27182625500382623,0.17560981506686416,0.049126864811273686,0.0,0.06790505569859263,0.0,0.01793412614525734,0.0,0.0032896973354359614,0.0,0.0021867935946534548,0.0,0.017178847571604868,0.25949882446257083,0.012461697615373777,0.023811189828469373,0.011420272615383191,0.0,0.004812750229620682,0.029575756236690426,0.1037780950715413,0.18881362140435706,0.0284498122437855,0.0636888964530266,0.0,0.05011360250387437,0.03048098099110194,0.1807551904857706,0.02249959254515452,0.39744094742577235,0.0019645061052667025,0.06884016005752686,0.0,0.0,0.04406662794111501,0.16616891365863898,0.0,0.31110352466760216,0.0,0.11633031313640882,0.0,0.0,0.03011774727477552,0.019853066067976145,0.08678936936569741,0.12302654346801793,0.0034402984987443787,0.03270337024378952,0.0,0.042458584980973865,0.0,0.0,0.0,0.0,0.13445617782635313,0.0016999110634125796,0.006910448309610296,0.14372681191112172,0.0,0.00577388996965442,0.4137229771544884,0.2829601297186502,0.005871054073686531,0.0004193586507557187,0.2947793727314905,0.0,0.03358505984447321,0.005493363577543104,0.06961178018186724,0.03904229102058862,0.2827504678100154,0.20821375687098403,0.000866652479637743,0.027247058099383933,0.07096727735691034,0.0,0.0,0.0
36830117_pool0,0.0,0.3090320329692666,0.0339439541911729,0.052142554307093004,0.0018119734980624074,0.19345353353643308,0.10509553353335986,0.12945385794854927,0.0,0.016559876889571452,0.003916228521431619,0.0,0.0,0.14323098805207074,0.10376793047817039,0.08596361193842733,0.059445544520339864,0.0,0.021586040220680835,0.023901618132032686,0.0,0.0,0.0,0.10726197976538657,0.07371963900824512,0.07442923736079593,0.0,0.09965495596417284,0.0,0.0018852374306406574,0.16569663712513952,0.28301766811021073,0.17846257104055857,0.04628164997515877,0.0,0.05443074904472687,0.0,0.011074077892973114,0.0,0.00028019504118855193,0.0,0.0009067694002417716,0.0,0.014141703249553179,0.2684282130457604,0.011523541323068848,0.025485087180207117,0.011725627498147446,0.0,0.0019463164105590581,0.03517164270028695,0.139591581515672,0.2233578668264828,0.027557267647861417,0.059619335696134264,0.0,0.06528259941632772,0.020793459279664292,0.16672215166779852,0.01857997183541852,0.2998623816060627,0.00219661384715609,0.08545236413109698,0.0,0.0,0.03466910242931305,0.1349251157162817,0.0,0.31149930720067276,0.0,0.11267131916459466,0.0,0.0,0.02689143794929329,0.01916584455023851,0.09838292887451405,0.11383388334697038,0.0013686288407774828,0.023629899202270512,0.0,0.042875116022788186,0.0,0.0,0.0,0.0,0.1311030714324065,0.002443622153655583,0.006592269330916932,0.14250219767979994,0.0,0.010437721549876128,0.4307016114920529,0.2750432690273797,0.0030036407716197513,0.0011947626618099684,0.28342778446860506,0.0,0.03811797593230625,0.002314303400183806,0.06996729865860415,0.02241766906425814,0.27615630460374385,0.20214496363384235,0.00360639257655706,0.02570477179187164,0.09188324008918557,0.0,0.0,0.0
36830117_pool1,0.0,0.3208037572804128,0.03375053546868381,0.05166764096808064,0.0018364320829631373,0.19315166466067796,0.10880478765806667,0.12703151936364157,0.0,0.013968919305425815,0.0114602593641902,0.0,0.0,0.1405376707215199,0.10398458785597929,0.08679996441774843,0.0703835247120824,0.0,0.021688717941024564,0.004780323626406537,0.0,0.0,0.0,0.12340615318606474,0.07743943730682629,0.07544526468062254,0.0,0.10575814322077477,0.0,0.0018140963955221422,0.14608932366188276,0.2718728795191369,0.1784348553327631,0.04349871492811753,0.0,0.0560706716045531,0.0,0.01084540961789697,0.0,0.0005188797059047257,0.0,0.0010104927761705547,0.0,0.011705660407907553,0.26458440581855525,0.017197484730175305,0.02628018842228254,0.012244730798846682,0.0,0.003396949050349109,0.03730110818755029,0.15829709999918382,0.21507287075586412,0.028056100780927837,0.05642771165858461,0.0,0.07668453473958316,0.037458404602385996,0.1806671420576187,0.01711811849970719,0.3121511804193265,0.0021057890785906776,0.0766268959601689,0.0,0.0,0.03743476183228999,0.14924472847998474,0.0,0.3256435158171664,0.0,0.1145669826132167,0.0,0.0,0.026252446785516196,0.027870650441581896,0.0995125486143427,0.11845941847306272,0.003121615312067398,0.014704579877398831,0.0,0.04245809917202367,0.0,0.0,0.0,0.0,0.13150116748420582,0.002479036967476678,0.007122222606338876,0.14244770886038405,0.0,0.0037455374054644443,0.43661770065013605,0.27547056912386353,0.004040324930081958,0.0017221311027656426,0.2949608167721864,0.0,0.03218615775962037,0.002427372611942097,0.06543772357760926,0.02912666518547324,0.27747724380928296,0.19972019899675328,0.0030752184761339268,0.026611999031584753,0.07378508076983646,0.0,0.0,0.0
82317494_pool0,0.0,0.30145724783221806,0.023757677323264427,0.045997500081016766,0.0026967553376810306,0.20849661030230643,0.11239039997861659,0.118935724908089,0.0,0.014002696399318688,0.0020732974525226222,0.0,0.0,0.11943671799230987,0.11977247105100255,0.07163351382335681,0.06638878412031557,0.0,0.03664343831051634,0.025072309632377145,0.0,0.0,0.0,0.1379938647467184,0.03762129549351629,0.07446074205259114,0.0,0.11238343888050745,0.0,0.001336117565819617,0.19203178189289136,0.21989352150909938,0.15977747982693688,0.03997759182304569,0.0,0.04354594289744586,0.0,0.0,0.0,0.005458614506117715,0.0,0.00319480064253583,0.0,0.0,0.2673378036127595,0.0073110787579588644,0.03682574173823032,0.011939375916082426,0.0,0.0020983045693542756,0.038505939069345185,0.17345346534644493,0.17591967816282028,0.029724574567433725,0.049526675060740384,0.0,0.026799937090888997,0.0,0.18786181380977038,0.016202115446047476,0.3075602625874798,0.0029270584983900217,0.05978738617185313,0.0,0.0,0.04312905152656264,0.12454712896248911,0.0,0.2972248476275423,0.0,0.1237238379094251,0.0,0.0,0.019170151737998187,0.039935205975198174,0.051618721826603355,0.06921152408153528,0.001690527542354268,0.014611916121908562,0.0,0.03286618859687028,0.0,0.0,0.0,0.0,0.10216796469940506,0.0,0.006629998457609745,0.12411510053034537,0.0,0.03230975698489224,0.36755646891207766,0.22935990878182141,0.00675769467339656,6.39012934538904e-05,0.2639299378880306,0.0,0.015442306817011281,0.0063301460535338805,0.05179000339574496,0.03440684661514611,0.2265972313180955,0.1802100333244417,0.0,0.027488985363307437,0.06416786332971296,0.0,0.0,0.0
82317494_pool1,0.0,0.2545936972407149,0.03201847799866981,0.04911237094790348,0.004212836509300523,0.19921126276749646,0.11412138523681312,0.12569928469512232,0.0,0.011154267022426426,0.0,0.0,0.0,0.12032949746716365,0.12189490574624323,0.07957113238089537,0.056211706898433376,0.0,0.03515087766360345,0.015814450666306226,0.0,0.0,0.0,0.13553249897040986,0.010144904450675934,0.07315713775057568,0.0,0.10537762083565821,0.0,0.0016784837973274722,0.18302066094964115,0.2175557017116057,0.1574229515620467,0.03946324786394287,0.0,0.044953261796362956,0.0,0.0,0.0,0.0034557388413254736,0.0003187146554774254,0.0022668174635196445,0.0,0.007023396244744532,0.2608278872563665,0.00468893520086757,0.03699313147340409,0.014321144001643625,0.0,0.0021100712672893294,0.03140332446013965,0.13419881800956288,0.173824878622012,0.0302490741419089,0.04877651485384111,0.0,0.03844238593467689,0.0,0.17481089698008284,0.01916306554934834,0.289962196991732,0.0030593055724503714,0.06047982922013237,0.0,0.0,0.049523835519973525,0.13599790183596325,0.0,0.29806049287025527,0.0,0.10775087465569366,0.0,0.0,0.023753747450331528,0.028023366334412485,0.05400606616425968,0.08019938144970386,0.003090427678128719,0.008029073363915626,0.0,0.03387930451927151,0.0,0.0,0.0,0.0,0.10403322903266499,0.0,0.006772501850789898,0.1398687780960984,0.0,0.02655774378235368,0.3776060589269167,0.23243001034434804,0.006777013445837393,8.150850904886405e-05,0.2715009005220246,0.0,0.015206493499675584,0.00552729069298426,0.057245045201384626,0.028372378885469673,0.22510729281118616,0.1868785048118382,0.0005591306320243503,0.027912358075173553,0.060231311244412195,0.0,0.0,0.0
