"","2899847","5498462","8637647","15218541","16068769","18414513","21362537","22789958","22868024","23004922","24039289","25300551","29821047","33411712","36830117","37178462","37527863","39484737","39989287","43074402","43485807","44019405","45566083","46000440","46547648","50101523","50102376","50106730","50107583","50108912","50109215","50109477","50109927","50301099","50400259","50402693","50405330","51520126","51668135","52311825","54104440","55177253","65736039","66754397","68015667","68525196","70883578","72777797","75990666","77143621","77239958","77891596","78353027","82317494","83984043","84732827","86408244","89001223","89546375","89903942","90267190","91018909","91707643"
"SREBF2 expression",127.285551977873,288.45075696836,207.83996497978,151.200635340749,226.944096500648,140.788106297634,246.646128045244,167.223816697098,166.5883014374,94.3548641372371,121.089938854672,199.925253185397,311.466828418591,94.3720820001324,204.339183200074,269.558049005544,191.61410178775,247.470489469422,155.100666405162,170.351694025323,196.045745798385,118.787676377016,152.294468465492,262.319567353381,158.026718675413,254.277155114392,136.611735402388,217.965788746672,506.690000256505,208.183170336638,178.056115071531,187.231654271399,168.340474792585,347.244352913462,297.58656215833,164.142269321785,151.588336822395,240.85229622032,136.457339923962,265.111430376867,151.193588949676,343.317691629246,217.356202294855,139.184214430983,137.934040448622,148.135365229275,166.510179303908,220.007015421934,183.756259703101,149.456622922138,204.654245068202,294.674856526004,168.134183884537,210.911719962815,146.615949423144,220.612745758651,161.819503277234,208.491041898664,202.471801537051,255.62078887285,153.592710505211,226.680501600918,142.95538325315
"M20 Expression",31.851897474808,86.4037628134048,43.0230204693397,55.7845822313076,41.9744774756202,33.5908130601002,56.1793754355738,34.7995141116719,41.7026789312585,34.0276589396512,36.7766891076048,65.0550427031849,139.185752795719,39.5854737333889,34.4650603434512,68.014646873384,39.5307772221753,82.5191885481547,39.2043383294386,45.1140242322703,49.0492831186693,33.1165643232893,39.3046864528811,65.555008555538,40.416530473348,91.3150004554448,41.6192678742124,54.2610181950715,193.024762002478,70.229209842886,39.5011876904184,39.9937003001492,67.247120882752,185.621857303112,103.696830063015,50.3641497173677,38.409508036715,56.6957111403528,41.123717741635,53.0376816288215,29.2063087369095,180.33036817245,48.8681801758161,40.6773332075899,35.6279844737422,40.7765556566366,51.1648529397452,60.7364527479786,55.5879932040008,40.5667976502947,66.3425441335197,71.6140084992619,34.363708042141,54.271298845827,41.2146217272431,65.1789623597505,31.347405295448,56.3349457092403,48.8284268858291,74.5083016893958,38.6366756239817,86.4714882865292,38.7795916656029
"Social Isolation Avg",2.133333333,2.466666667,1.822222222,2.4,1.733333333,2.4,2.433333333,2.266666667,2.6,2.32,1.6,2.4,2.569230769,2.2,2.55,2.32,2.942857143,2.4,2.142857143,2.12,3,2.033333333,2.4,2.6,2.48,2.8,2.32,2.3,5,2.911111111,2.1,2,2.933333333,2.7,2.333333333,2.2,1.85,2.1,3.466666667,2.133333333,1.8,2.6,2.4,3,2.28,2.4,2,2.355555556,3.65,4,2.085714286,3.55,2.35,2.2,2.266666667,2.333333333,3.2,2.4,2.333333333,2.466666667,2.45,2.4,2.228571429
