"","482428","1243685","2525608","3430444","4576591","4879843","5102083","5689621","5779736","6073025","7253015","7265221","7287209","8109170","8132197","9032080","9650662","14184286","14452889","14498577","15387421","17219510","17929065","18920002","22776575","24310553","24747976","26631069","27313862","27481601","30282435","31726180","33477756","35072859","35286551","35941263","36492755","36773029","36951779","37251992","39721045","39800111","41285665","46246604","46369736","46910335","47236602","50100770","50103093","50103129","50104846","50105437","50105987","50106442","50106578","50107619","50108048","50108462","50108598","50108750","50108886","50197261","50300408","50300822","50301387","50301675","50302978","50400385","50402017","50402729","50404163","50409370","50500136","50500550","51624179","52509923","53772202","54122640","55897318","57978756","60725338","60747316","60922329","61029627","61827429","63874408","64358179","64493027","65001607","67185070","67725478","68914513","69432088","69982533","70153803","70917649","71727427","72650337","74753465","75675336","76755449","76867532","77330002","81086436","81852640","81874628","82624422","82684406","84642424","84653463","85065193","85171938","86903794","87410220","87645445","87779516","89164957","89614402","90544686","92113025","92371267","92393245","92613520","92996364","93815598","94144536","94722642","98953007","99746564"
"SREBF2 expression",183.441361582523,156.009178389843,166.647554032401,164.907907637207,238.177024365783,263.49861079429,56.3104859009068,195.065648724904,189.173378359087,96.8583348905708,245.328162301779,254.357448397418,225.205871045343,173.18301027393,145.76662834714,166.770499510911,173.800618657418,242.0829667883,173.999161222264,197.659542088516,147.259632450655,212.089061049838,218.68846500511,283.963819093751,158.512780939223,208.18847229028,319.930221839222,174.469954373311,174.230550946406,158.136854863298,257.982737430301,230.762813151357,173.687323634111,250.036622263474,224.744817386757,99.9060661715945,186.05295904796,195.369869177556,143.624216669424,202.151632026447,214.576459156277,114.020688768406,179.975846967427,209.751587080613,115.534302900792,203.462387058672,156.052546007537,166.422689086384,315.281826171805,163.869913574555,171.309747108776,159.399762013166,212.409191897211,217.231387536126,288.37358166081,203.200324318086,139.773390180648,203.02782010315,168.412291648671,174.518677399021,149.122830524959,130.695291915018,257.082246915439,221.894516596391,373.0287899216,227.421788514647,162.493232802594,218.432469946506,202.49636464859,191.880844774783,192.814603843259,277.580627951519,162.756140222215,150.587098932749,217.553698529052,168.22622752143,131.629833796018,186.150994859319,200.511886814663,173.904240064563,192.124677973899,221.829176470692,177.223905850107,142.714645704302,188.541293380715,249.115923482117,181.36405309062,183.250094848874,230.739827279622,171.366614457083,259.620798833087,257.461352496424,123.091594953725,169.264315015427,174.854734518139,198.851034943882,224.973622261607,162.914062428429,132.111517487079,232.764041776584,209.804448295094,204.544983917169,171.476937002871,225.152760101276,188.648618570777,188.541043915179,166.827081841614,216.08144790383,197.727510645104,200.776387049426,168.042722274895,255.072525355809,128.408395279033,199.208082127623,210.667200246095,157.155132990117,181.1323196903,226.335314189571,242.103919673482,178.08082810071,346.807162861212,221.221229177827,267.273341156516,184.149183820151,185.562546673438,234.183610681822,207.764122677639,171.459693034809,215.835122850024
"M20 Expression",42.2868073777893,54.0868057483951,61.1489008747923,49.472372291162,87.5802452722664,78.220417462187,22.0192202427946,48.3182663717076,36.182539073621,35.5147227932093,61.4480200229829,92.2361627710403,53.3391579041039,41.9592720512932,48.5713918134047,43.1816471947895,38.9618969297948,58.6559569389017,41.3749157560775,46.5220188667117,42.4141740795827,72.394902440605,79.1443968589921,44.7690705778436,59.2623641695258,56.856460615557,121.300166700688,37.9456173659903,46.9956508912844,43.8836263906362,47.6608320032169,48.7959994509197,52.0437757699696,67.1229265719208,41.4872855140752,38.5180014155545,44.1279454152213,79.4132001571247,30.8933855135626,38.774968136804,60.0952633795223,33.8657090127308,59.6528372528214,75.5589290636215,30.5723682781482,54.2940807425947,39.9377792239338,36.1864460513461,120.064589073973,57.0714078088787,50.787682322571,46.3985768511712,52.5869743875515,71.4461585318575,65.2273577566119,60.7450704972055,39.3578039321458,79.5937156379225,46.9721357659559,44.2452555134201,39.2648349281404,39.1196792126586,60.1015301656455,63.8861135695103,113.177442384377,42.1734552227708,44.9146593132511,50.6406705835165,54.1061715066339,54.9494190105534,49.7546049814329,80.4315259517548,41.3348927548483,41.0692087998405,78.5235226574838,47.6701665649652,41.2776482287165,43.6519158315609,52.4350052510811,63.0062647986162,75.3527957767761,52.9054871117234,55.0972931265599,32.4085741781147,58.055520834339,37.5792217905846,44.3814151081545,45.3592148814235,59.5246256044633,55.473656339402,77.3473442188927,61.8732222287802,36.4940415617228,40.5624394541474,51.210753381302,64.9113454302664,61.4465400009675,37.595552868099,42.3536588590366,71.9246552448326,52.5851334983523,47.6993336644935,52.2146898606384,57.0006987598166,54.3870694366102,50.7444752480283,41.9592905891933,71.1026937019857,54.2420189657893,47.3486264243545,53.146845100433,54.3647851812514,28.5351989508962,46.3463701276511,58.8619171926964,34.6311171721597,46.7467077217009,40.5088772555199,49.6414759666636,62.0970160325201,97.5626633554784,55.2245224459401,64.7529397956471,39.031620483619,48.3504852992816,57.5209393884097,39.5443188171583,34.3661635823015,48.5343530218307
"Social Isolation Avg",2.6,3.466666667,2,2.6,2.625,3,2.466666667,2.4,2,2.3,2.85,2.62,2.15,2,2.1,2,2.733333333,1.566666667,2.457142857,2.8,2.2,2.133333333,2.75,2.342857143,1.95,2.3,2.85,2.066666667,2.15,2.52,2,2.2,2.466666667,2.111111111,2,2.4,1.266666667,2.085714286,2.425,2.485714286,2.366666667,3.033333333,2.781818182,1.742857143,2.15,1.98,2.64,2.466666667,2.48,2.3,1.8,2.6,2.428571429,2.2,1.6,1.5,2.95,2.1,2.2,3.64,1.942857143,2.2,2.8,4,1.8,3.933333333,2.15,2.2,2.033333333,2.04,2,2.2,1.68,1.955555556,3,2.3,2.733333333,2.88,2.74375,1.7,2.542857143,2.8,2.2,2.24,2.08,2.7,2,2.35,2.3,2.9,2.32,1.86,1.657142857,2.628571429,2.05625,1.657142857,1.84,2.3,2.275,2.016666667,1.833333333,2.433333333,3,2.36,2.933333333,1.831818182,2.3,1.833333333,3.05,2.6,2.133333333,2.333333333,2.52,2.3,2,2.1,3.9,2.025,2.12,2.6,2.066666667,2.485714286,2.6,1.733333333,2,2.24,3.8,3.133333333,2
