"","2899847","5498462","8637647","15218541","16068769","18414513","21362537","22789958","22868024","23004922","24039289","25300551","29821047","33411712","36830117","37178462","37527863","39484737","39989287","43074402","43485807","44019405","45566083","46000440","46547648","50101523","50102376","50106730","50107583","50108912","50109215","50109477","50109927","50301099","50400259","50402693","50405330","51520126","51668135","52311825","54104440","55177253","65736039","66754397","68015667","68525196","70883578","72777797","75990666","77143621","77239958","77891596","78353027","82317494","83984043","84732827","86408244","89001223","89546375","89903942","90267190","91018909","91707643"
"SREBF2 expression",118.291128472347,299.452665278257,197.481321692341,152.967684323248,233.423741485401,137.845448906516,248.000654447657,160.647421746616,169.248859648367,96.0834332768788,106.093009035751,219.595386863223,318.749131684282,92.9894646132035,211.71802793276,269.573256300087,187.515862025525,228.597268057567,150.006741556422,167.403886960803,178.634586083646,114.053133389511,156.484780163693,259.209586278246,144.346807155131,250.379032731549,135.57571400923,256.657384736533,667.102216451943,209.731368210494,186.300182635871,187.936097915682,162.795476508917,388.810083700754,333.192991992349,167.347126003943,154.704654842205,221.273701575177,124.623285273543,280.841992466465,148.02281791655,335.383355296266,236.417823906355,134.854890624005,132.500034463955,131.909462338523,181.868904630519,200.044317886305,196.384020098446,146.877634323286,200.476200497103,253.147915662718,157.879617488763,202.911298321522,161.35796109065,223.366086150754,176.780963966148,210.054787335581,198.721968125595,258.466192447055,145.114814039181,200.500611711421,135.269404861447
"M20 Expression",29.60113569634,89.699321078164,40.87877394662,56.4365245267139,43.1729211304951,32.8887206964456,56.4879002354628,33.430956968297,42.3687065207862,34.6510413341379,32.221914113615,71.4556417570804,142.440009010637,39.0055186969669,35.7096201238824,68.0184839644004,38.6852935049953,76.2259011362495,37.9167619584058,44.3333602059937,44.6931319622405,31.7966311267728,40.3861366795187,64.7778082953935,36.9177894663426,89.9151222516611,41.303640144587,63.893013225458,254.134177695978,70.7514841131141,41.3301080847597,40.144173296275,65.0320554308109,207.841104597311,116.104224660639,51.3475032583525,39.1991218324458,52.0869846969908,37.5573260513521,56.1847075520889,28.5938057969975,176.162794444046,53.1538032660206,39.412065103876,34.2243956263318,36.3101243538894,55.8842456277067,55.2254310504677,59.4080092413991,39.8667864591777,64.9881519670754,61.5218318846979,32.2678527105142,52.2126495025673,45.3586895231781,65.9924233824276,34.2457146001291,56.7574747229071,47.9241109999857,75.3376794128187,36.504037071968,76.4846829550858,36.6946117453079
"Social Isolation Avg",2.133333333,2.466666667,1.822222222,2.4,1.733333333,2.4,2.433333333,2.266666667,2.6,2.32,1.6,2.4,2.569230769,2.2,2.55,2.32,2.942857143,2.4,2.142857143,2.12,3,2.033333333,2.4,2.6,2.48,2.8,2.32,2.3,5,2.911111111,2.1,2,2.933333333,2.7,2.333333333,2.2,1.85,2.1,3.466666667,2.133333333,1.8,2.6,2.4,3,2.28,2.4,2,2.355555556,3.65,4,2.085714286,3.55,2.35,2.2,2.266666667,2.333333333,3.2,2.4,2.333333333,2.466666667,2.45,2.4,2.228571429
