"","2899847","5498462","8637647","15218541","16068769","18414513","21362537","22789958","22868024","23004922","24039289","25300551","29821047","33411712","36830117","37178462","37527863","39484737","39989287","43074402","43485807","44019405","45566083","46000440","46547648","50101523","50102376","50106730","50108912","50109215","50109477","50109927","50301099","50400259","50402693","50405330","51520126","51668135","52311825","54104440","55177253","65736039","66754397","68015667","68525196","70883578","72777797","75990666","77143621","77239958","77891596","78353027","82317494","83984043","84732827","86408244","89001223","89546375","89903942","90267190","91018909","91707643"
"SREBF2 expression",30.0883715366225,68.7421383701953,80.7821003012119,63.4386645859738,39.6546621509635,28.7659294370777,36.4369876738845,41.5789265022414,30.4582917573044,57.077785441329,39.136483246194,71.0179901812517,54.3024480253832,35.9449504674464,51.9641428662656,59.2577287598198,61.6291300571595,60.8612790037125,59.816991276754,56.7469547247945,55.4462828934433,49.818249112552,39.7281031869285,67.6441945575061,39.1330818149186,73.3737333244637,52.0395663691166,53.3285136894724,46.5292858817331,36.1249342784216,29.9646522943841,36.9943886818954,100.167234374704,68.1866991655148,68.1653273639543,52.3523458711097,50.1859344957563,46.5015696750883,60.4232771493467,35.1529165629783,84.273910321088,59.5101384617962,44.3791484268787,75.3763729113477,58.0726962661302,44.4531268145322,70.0507602273968,40.4508988965087,49.7421786638792,73.632944566472,108.470124369111,52.3835412628058,49.8800618219184,60.1918709729676,62.694172198606,45.7647990017081,47.2161938428204,46.2247170057465,57.1517883043265,48.5307564987113,51.3673441384023,59.6932633018378
"M20 Expression",7.34962867340779,12.4770064812708,15.480890301626,12.9226909341798,8.53239644165353,6.32944917006307,7.00020945458864,7.14195846382038,7.86729325332971,13.4025013433662,8.50082342858015,17.3809256146806,11.6581526834156,8.14901050970058,11.0026118823981,9.61976116230841,9.89494249969565,13.7356273539566,13.0497755055598,12.0805841991159,11.3796894890829,9.94105651225528,9.11510592600524,11.8411366730443,11.7632180455559,12.7499887481107,10.9743303227389,9.31132778705074,8.77040110866001,6.96485376331939,10.6596942335764,7.39887773637909,24.2581873723773,11.2871406781918,9.60265524373166,11.1224764121771,9.40668478390568,11.3615317096678,13.9069447407227,7.18813139803198,11.6275358562673,12.1555796607428,7.8871105622599,14.7047609212614,14.0215765632508,7.50507335829765,13.7487013316319,12.7131396531885,12.2875024675654,11.4386853776174,39.2558545335829,10.8508764044383,8.55086774090029,13.7939704313051,13.095211292566,12.3049372461039,9.26534416067905,7.7275362775564,11.490835743727,9.77725863527152,13.4261735472861,14.1866034234162
"Social Isolation Avg",2.133333333,2.466666667,1.822222222,2.4,1.733333333,2.4,2.433333333,2.266666667,2.6,2.32,1.6,2.4,2.569230769,2.2,2.55,2.32,2.942857143,2.4,2.142857143,2.12,3,2.033333333,2.4,2.6,2.48,2.8,2.32,2.3,2.911111111,2.1,2,2.933333333,2.7,2.333333333,2.2,1.85,2.1,3.466666667,2.133333333,1.8,2.6,2.4,3,2.28,2.4,2,2.355555556,3.65,4,2.085714286,3.55,2.35,2.2,2.266666667,2.333333333,3.2,2.4,2.333333333,2.466666667,2.45,2.4,2.228571429
