"","2899847","5498462","8637647","15218541","16068769","18414513","21362537","22789958","22868024","23004922","24039289","25300551","29821047","33411712","36830117","37178462","37527863","39484737","39989287","43074402","43485807","44019405","45566083","46000440","46547648","50101523","50102376","50106730","50107583","50108912","50109215","50109477","50109927","50301099","50400259","50402693","50405330","51520126","51668135","52311825","54104440","55177253","65736039","66754397","68015667","68525196","70883578","72777797","75990666","77143621","77239958","77891596","78353027","82317494","83984043","84732827","86408244","89001223","89546375","89903942","90267190","91018909","91707643"
"SREBF2 expression",12.0308612356035,29.1012737610555,7.34321400848574,26.3435439518677,20.9260641738145,13.3007217422679,15.7547448629694,5.2942987749732,4.75682353037127,8.50071923024826,7.79279250180298,26.4204497136851,31.680960294318,4.55520881772631,6.69570644384962,25.528454915077,14.7115840542406,32.796330650116,22.6042372277207,8.55039096747526,16.7717496575611,10.3707085063178,34.7839630403105,30.5623345330598,23.8804249301723,17.0693985234264,24.0080573430167,7.21203318455655,25.0702745299689,9.83054117555836,8.87970146013499,8.03990348252862,6.81472367727344,10.1046827805779,10.4249354292904,17.0121760695427,13.5036728015179,26.3866479431256,8.70348363598847,16.0080924539155,4.77626307561538,19.8416626506898,25.1023201470087,10.0184186466873,27.1900991216611,20.7621575634987,7.01946207572925,20.3973325328366,2.79620003192613,0,2.89440733858059,15.7531287491038,8.69043928459997,32.0701260578109,15.7897769787515,10.42108801268,13.9381979641167,16.017689012479,18.6100158009219,7.52497061196738,8.97281895137646,32.2847572071693,9.42655261730745
"M20 Expression",1.92702106371139,2.06326491215949,1.15187670721345,3.10626822108191,1.80611863404946,1.50801833812562,1.52632175191329,0.504218930949828,0.509659663968351,1.61918461528538,1.79357922660545,1.76922654332713,2.44252301588846,0.819455554511612,1.13872558568871,2.32648480753164,1.60714783785822,7.33420052513143,2.04143357557412,2.0358073732084,2.51428345836454,1.42343057929853,4.41137723689069,2.01509898020174,6.1122516190322,3.29647114341304,4.78866911963135,0.834044653996335,10.5951755454035,1.28733277298978,0.653484523040238,0.957131366967693,1.29804260519494,1.44352611151112,0.992850993265754,1.15729088908454,1.19420235659682,2.51301408982148,1.03612900428434,1.06720616359437,1.0613917945812,5.17772911075145,1.76156632610587,0.728155741237924,4.0301890716882,2.66942025816412,1.03461459166077,6.48690677489872,0.19972857370901,0.91260370351356,0.344572302211975,0.916848763175351,0.902902782815581,2.29072328984364,3.19555010284258,1.10276063626243,1.70259561052357,2.00722919955877,1.77238245723065,0.836107845774153,2.25291558086508,10.7103400893625,1.48131541129117
"Social Isolation Avg",2.133333333,2.466666667,1.822222222,2.4,1.733333333,2.4,2.433333333,2.266666667,2.6,2.32,1.6,2.4,2.569230769,2.2,2.55,2.32,2.942857143,2.4,2.142857143,2.12,3,2.033333333,2.4,2.6,2.48,2.8,2.32,2.3,5,2.911111111,2.1,2,2.933333333,2.7,2.333333333,2.2,1.85,2.1,3.466666667,2.133333333,1.8,2.6,2.4,3,2.28,2.4,2,2.355555556,3.65,4,2.085714286,3.55,2.35,2.2,2.266666667,2.333333333,3.2,2.4,2.333333333,2.466666667,2.45,2.4,2.228571429
